s_d_bin lambda_cond_mean
-100.0 nan
-97.97979797979798 nan
-95.95959595959596 nan
-93.93939393939394 nan
-91.91919191919192 nan
-89.8989898989899 nan
-87.87878787878788 699.1244231779783
-85.85858585858585 nan
-83.83838383838383 nan
-81.81818181818181 nan
-79.79797979797979 nan
-77.77777777777777 14990.525382169806
-75.75757575757575 nan
-73.73737373737373 nan
-71.71717171717171 nan
-69.69696969696969 nan
-67.67676767676767 3347.784062649977
-65.65656565656565 nan
-63.63636363636363 -5247.085053767921
-61.61616161616161 59951.85411878751
-59.59595959595959 nan
-57.57575757575757 nan
-55.55555555555555 23389.459432798933
-53.53535353535353 33851.35925072511
-51.515151515151516 70038.88801005791
-49.494949494949495 12385.779321895861
-47.474747474747474 7411.8685757686735
-45.45454545454545 83565.59192339127
-43.43434343434343 34986.14765279522
-41.41414141414141 90661.57571366172
-39.39393939393939 33412.407156727066
-37.37373737373737 49820.55930127417
-35.35353535353535 14073.025766160586
-33.33333333333333 31042.085126781938
-31.313131313131308 27752.437777153482
-29.292929292929287 30258.827497948136
-27.272727272727266 28669.198551292146
-25.252525252525245 22858.971252612177
-23.232323232323225 27134.25549946199
-21.212121212121204 25825.78702703618
-19.191919191919183 21716.12109144626
-17.171717171717162 22850.133456554275
-15.151515151515142 27773.063497894935
-13.13131313131312 22438.135515306858
-11.1111111111111 21795.083982190477
-9.09090909090908 21260.775380912768
-7.0707070707070585 22455.930028754417
-5.050505050505038 18588.233167731883
-3.030303030303031 18758.565986940892
-1.0101010101010104 14953.440553388129
1.0101010101010104 15290.216853245898
3.030303030303031 19792.39576244707
5.050505050505052 24766.734006789364
7.070707070707073 27014.2620130613
9.090909090909093 29067.10686094951
11.111111111111114 27183.501163304823
13.131313131313135 28943.48129914591
15.151515151515156 22281.016871533295
17.171717171717177 30842.6071016282
19.191919191919197 24126.56401621273
21.212121212121218 26385.44187310499
23.23232323232324 32933.220469042055
25.25252525252526 30493.980898736285
27.27272727272728 7660.81518171439
29.2929292929293 20721.56674384589
31.313131313131322 32440.53778557956
33.33333333333334 29888.091570971857
35.353535353535364 23619.83256502129
37.373737373737384 27457.821195967157
39.393939393939405 27936.712231183734
41.414141414141426 24841.94478673202
43.43434343434345 18537.445400191795
45.45454545454547 31520.187984165317
47.47474747474749 15473.752773615653
49.49494949494951 34108.26168908326
51.51515151515153 44665.522319207084
53.53535353535355 17161.40681777944
55.55555555555557 21081.945610178125
57.57575757575759 7876.039392165215
59.59595959595961 nan
61.616161616161634 12239.805288893656
63.636363636363654 nan
65.65656565656568 1927.3875119736963
67.6767676767677 -15713.580734488894
