s_d_bin s_d
-99.49748743718592 0.0
-98.4924623115578 0.0
-97.48743718592965 0.0
-96.4824120603015 0.0
-95.47738693467338 1.0996212661227174e-06
-94.47236180904522 1.0996212661227017e-06
-93.46733668341707 1.0996212661227174e-06
-92.46231155778895 0.0
-91.4572864321608 0.0
-90.45226130653268 0.0
-89.44723618090453 0.0
-88.44221105527637 1.0996212661227174e-06
-87.43718592964825 0.0
-86.4321608040201 0.0
-85.42713567839195 0.0
-84.42211055276383 0.0
-83.41708542713567 1.0996212661227174e-06
-82.41206030150755 1.0996212661227174e-06
-81.4070351758794 1.0996212661227017e-06
-80.40201005025125 0.0
-79.39698492462313 1.0996212661227174e-06
-78.39195979899498 0.0
-77.38693467336682 0.0
-76.3819095477387 1.0996212661227174e-06
-75.37688442211055 1.0996212661227174e-06
-74.37185929648243 2.1992425322454347e-06
-73.36683417085428 0.0
-72.36180904522612 0.0
-71.356783919598 3.298863798368152e-06
-70.35175879396985 2.1992425322454034e-06
-69.3467336683417 3.298863798368152e-06
-68.34170854271358 1.0996212661227174e-06
-67.33668341708542 0.0
-66.3316582914573 1.0996212661227174e-06
-65.32663316582915 2.1992425322454034e-06
-64.321608040201 0.0
-63.31658291457287 4.3984850644908695e-06
-62.311557788944725 2.199242532245419e-06
-61.30653266331659 0.0
-60.301507537688444 4.3984850644908695e-06
-59.29648241206031 3.298863798368152e-06
-58.29145728643216 8.796970128981676e-06
-57.286432160804026 4.398485064490838e-06
-56.28140703517588 2.1992425322454347e-06
-55.276381909547744 3.298863798368152e-06
-54.2713567839196 6.597727596736257e-06
-53.26633165829146 8.796970128981676e-06
-52.26130653266332 4.3984850644908695e-06
-51.25628140703518 5.498106330613587e-06
-50.25125628140704 7.697348862858966e-06
-49.2462311557789 8.796970128981676e-06
-48.24120603015076 6.597727596736304e-06
-47.23618090452262 5.498106330613587e-06
-46.231155778894475 8.796970128981676e-06
-45.22613065326634 1.3195455193472514e-05
-44.221105527638194 5.498106330613587e-06
-43.21608040201006 1.979318279020891e-05
-42.21105527638191 1.5394697725717933e-05
-41.206030150753776 1.7593940257963353e-05
-40.20100502512563 3.298863798368152e-05
-39.195979899497495 3.7387123048172386e-05
-38.19095477386935 3.8486744314294833e-05
-37.18592964824121 5.388144204001277e-05
-36.18090452261307 5.278182077389043e-05
-35.17587939698493 7.697348862859021e-05
-34.170854271356795 0.00011655985420900803
-33.16582914572865 0.00015284735599105554
-32.16080402010051 0.00018363675144249378
-31.15577889447237 0.0002155257681600526
-30.150753768844226 0.0002639091038694484
-29.14572864321608 0.0002782041803290475
-28.140703517587944 0.0003606757752882513
-27.135678391959807 0.00039146517073968733
-26.13065326633167 0.0004519443403764368
-25.125628140703526 0.0005630060882548233
-24.120603015075382 0.0006036920751013717
-23.115577889447245 0.0007125545804475209
-22.1105527638191 0.0008687008002369345
-21.105527638190956 0.0009247814848092052
-20.10050251256282 0.0010138508073651454
-19.095477386934682 0.0010380424752198451
-18.090452261306545 0.0012623652135088793
-17.0854271356784 0.0013437371872019415
-16.080402010050257 0.0015185769685154727
-15.07537688442212 0.0017538959194657341
-14.070351758793976 0.001950728126101673
-13.065326633165832 0.0022124379874389074
-12.060301507537694 0.0024631516361148867
-11.055276381909557 0.0028447202154594695
-10.05025125628142 0.0032614766753199793
-9.045226130653276 0.00374860889621229
-8.040201005025132 0.004357799077644329
-7.035175879396995 0.00532546579183232
-6.030150753768851 0.0065757351714137565
-5.025125628140707 0.00851876594865269
-4.02010050251257 0.011841821414875543
