s_d_bin lambda_cond_mean
-100.0 nan
-97.97979797979798 nan
-95.95959595959596 nan
-93.93939393939394 nan
-91.91919191919192 nan
-89.8989898989899 nan
-87.87878787878788 nan
-85.85858585858585 nan
-83.83838383838383 128218.12012144353
-81.81818181818181 nan
-79.79797979797979 nan
-77.77777777777777 nan
-75.75757575757575 nan
-73.73737373737373 86634.25479182146
-71.71717171717171 nan
-69.69696969696969 73882.906400428
-67.67676767676767 -3358.131482787964
-65.65656565656565 -36734.26346152407
-63.63636363636363 26298.935269213005
-61.61616161616161 nan
-59.59595959595959 38337.83826916408
-57.57575757575757 -14101.44779608681
-55.55555555555555 66285.99574610389
-53.53535353535353 54084.439729915255
-51.515151515151516 11271.54239369207
-49.494949494949495 61640.85302267803
-47.474747474747474 48940.2875095833
-45.45454545454545 57386.16742649406
-43.43434343434343 34754.282088384934
-41.41414141414141 44304.61215436489
-39.39393939393939 37160.12391474904
-37.37373737373737 48575.309710583046
-35.35353535353535 63615.05860191237
-33.33333333333333 47143.7034151981
-31.313131313131308 51356.4118755096
-29.292929292929287 41415.9333420746
-27.272727272727266 35597.99561959108
-25.252525252525245 40460.54934903578
-23.232323232323225 41352.21520993842
-21.212121212121204 48509.47861620638
-19.191919191919183 42596.663612474484
-17.171717171717162 40285.916349393265
-15.151515151515142 40940.468897078696
-13.13131313131312 42684.4983041487
-11.1111111111111 38220.099694939236
-9.09090909090908 39131.3846986275
-7.0707070707070585 34964.30405863464
-5.050505050505038 32129.115729710724
-3.030303030303031 28824.027366748804
-1.0101010101010104 23886.399481945336
1.0101010101010104 24529.95171450856
3.030303030303031 31515.333855426605
5.050505050505052 38770.604856376835
7.070707070707073 44389.92849721495
9.090909090909093 50172.24248961035
11.111111111111114 52700.859375707296
13.131313131313135 54001.18993207104
15.151515151515156 55738.71498063892
17.171717171717177 52226.82601187704
19.191919191919197 56754.73779335467
21.212121212121218 57063.41220546368
23.23232323232324 57085.29124484703
25.25252525252526 53471.79068068346
27.27272727272728 56371.179778763835
29.2929292929293 54374.850218670595
31.313131313131322 56067.54127352564
33.33333333333334 54927.030829292715
35.353535353535364 58378.72115049973
37.373737373737384 51865.23776935226
39.393939393939405 50072.37409826341
41.414141414141426 51414.50889278319
43.43434343434345 45547.26303489333
45.45454545454547 51744.143202142826
47.47474747474749 57867.4793471609
49.49494949494951 37106.268065472475
51.51515151515153 52824.06969620709
53.53535353535355 38318.44475914772
55.55555555555557 45849.57604032595
57.57575757575759 46681.10143107859
59.59595959595961 58726.55184914449
61.616161616161634 64490.119338518816
63.636363636363654 37915.59824428972
