s_d_bin lambda_cond_mean
-15.0 19529.59850964401
-14.696969696969697 22106.132279559948
-14.393939393939394 21225.315240386342
-14.09090909090909 19656.153772454796
-13.787878787878787 22711.689058400905
-13.484848484848484 24202.279763875278
-13.181818181818182 23213.145783261152
-12.878787878787879 23061.190189879268
-12.575757575757576 21263.558279526012
-12.272727272727273 19733.830014561816
-11.969696969696969 19476.7191520823
-11.666666666666666 19206.365480418048
-11.363636363636363 20843.20907968965
-11.06060606060606 14094.121685576463
-10.757575757575758 15834.56583044664
-10.454545454545453 15807.855897159316
-10.151515151515152 15847.713082377179
-9.848484848484848 16996.664607953888
-9.545454545454545 15206.421444342313
-9.242424242424242 16606.947229309524
-8.93939393939394 18331.8930415185
-8.636363636363637 15496.633348682111
-8.333333333333332 14610.24745781024
-8.030303030303031 15051.756703524981
-7.727272727272727 14386.645088663854
-7.424242424242424 18423.150849807047
-7.121212121212121 17366.8172636427
-6.818181818181818 12738.06228634976
-6.515151515151516 14491.541022838988
-6.212121212121211 16433.640924448733
-5.909090909090908 15269.063307902425
-5.6060606060606055 13112.475978472155
-5.303030303030303 15447.003755291555
-5.0 14738.462040882294
-4.696969696969697 15457.646354053282
-4.3939393939393945 15165.721172426061
-4.09090909090909 15508.053165242403
-3.787878787878787 13501.703339643587
-3.4848484848484844 15354.384890285279
-3.1818181818181817 15546.122540269722
-2.878787878787879 15365.483011977754
-2.575757575757576 14946.7740720852
-2.2727272727272716 15040.640328883936
-1.9696969696969688 14196.14980294632
-1.666666666666666 14643.179112370653
-1.3636363636363633 14037.883598578981
-1.0606060606060606 14741.879702206426
-0.7575757575757578 13388.587775161228
-0.45454545454545325 13597.663178022936
-0.1515151515151505 12964.072414004731
0.15151515151515227 13297.338617238038
0.45454545454545503 13189.11751425877
0.7575757575757578 13367.231573362635
1.0606060606060623 13804.58347057084
1.3636363636363633 13648.888634267674
1.6666666666666679 13610.489776220711
1.9696969696969688 13659.690260159015
2.2727272727272734 13029.87402233816
2.575757575757578 12747.095365053223
2.878787878787879 12884.752628361362
3.1818181818181834 13782.759480442824
3.4848484848484844 14184.541836667573
3.787878787878789 15394.55921408357
4.09090909090909 15898.722315550403
4.3939393939393945 16881.92491103505
4.696969696969699 17553.3310711974
5.0 20996.265832331195
5.3030303030303045 20891.06816526058
5.6060606060606055 20364.40973834549
5.90909090909091 21542.75054498131
6.212121212121211 22262.905518252035
6.515151515151516 22813.595252513544
6.81818181818182 24188.28533488859
7.121212121212121 24863.956149701127
7.424242424242426 23078.381007898795
7.727272727272727 24765.091097720764
8.030303030303031 25231.970176690007
8.333333333333336 26590.298938672426
8.636363636363637 26204.959920620473
8.939393939393941 26193.279913504237
9.242424242424242 25974.54250346691
9.545454545454547 25690.386350444216
9.848484848484848 26970.16596898329
10.151515151515152 28664.8374744795
10.454545454545457 27508.000959020086
10.757575757575758 27339.0376715045
11.060606060606062 28533.156919601042
11.363636363636363 28494.559593279937
11.666666666666668 31705.642911386298
11.969696969696969 30873.87287546804
12.272727272727273 30119.329633733458
12.575757575757578 28146.43170679288
12.878787878787879 30650.64291040473
13.181818181818183 30676.357548481046
13.484848484848484 32207.04772561427
13.787878787878789 28942.649530809882
14.090909090909093 32432.73230721126
14.393939393939394 31454.99800180077
14.696969696969699 26945.5669374182
15.0 28355.018843933914

-15.0 14826.361508121867
-14.696969696969697 19213.745849621377
-14.393939393939394 18442.47642820713
-14.09090909090909 15948.770215068995
-13.787878787878787 22676.371502051596
-13.484848484848484 19761.145106333737
-13.181818181818182 22981.63005264927
-12.878787878787879 23049.849883718496
-12.575757575757576 16374.690071592908
-12.272727272727273 18383.192513507343
-11.969696969696969 18703.341315196183
-11.666666666666666 18448.106348333964
-11.363636363636363 18649.74514382452
-11.06060606060606 19608.909413278387
-10.757575757575758 17580.312980876653
-10.454545454545453 17535.65909089367
-10.151515151515152 12853.725802638797
-9.848484848484848 16160.18746900296
-9.545454545454545 17132.311096483892
-9.242424242424242 18089.579741876678
-8.93939393939394 14732.09849479605
-8.636363636363637 13306.638587215719
-8.333333333333332 12453.409815507364
-8.030303030303031 12508.615844225078
-7.727272727272727 13023.527816429312
-7.424242424242424 12975.604843677685
-7.121212121212121 12891.474755612158
-6.818181818181818 12175.259988273678
-6.515151515151516 12009.328945282843
-6.212121212121211 12509.094379289843
-5.909090909090908 13845.903419845554
-5.6060606060606055 14421.274520834015
-5.303030303030303 13165.111131230944
-5.0 13380.60487414005
-4.696969696969697 13627.482602628103
-4.3939393939393945 14217.050575331072
-4.09090909090909 12875.15828560256
-3.787878787878787 14105.686178578308
-3.4848484848484844 13631.822901515518
-3.1818181818181817 13185.396565095994
-2.878787878787879 11540.8204989332
-2.575757575757576 12790.121505629008
-2.2727272727272716 13049.299690902906
-1.9696969696969688 12507.219686561459
-1.666666666666666 13146.725808399036
-1.3636363636363633 12227.349442655224
-1.0606060606060606 13230.411228636216
-0.7575757575757578 14934.40445575874
-0.45454545454545325 12766.211677302521
-0.1515151515151505 14373.17681643987
0.15151515151515227 15728.904010777038
0.45454545454545503 14216.632986609018
0.7575757575757578 13834.35800072403
1.0606060606060623 14428.902919330993
1.3636363636363633 14182.87043639932
1.6666666666666679 14011.663361143703
1.9696969696969688 14920.060354639298
2.2727272727272734 15750.043963862576
2.575757575757578 14894.633336765899
2.878787878787879 14357.185518192155
3.1818181818181834 14084.796271372037
3.4848484848484844 14191.741572147866
3.787878787878789 15515.210521573834
4.09090909090909 16603.468047839062
4.3939393939393945 15761.684539565684
4.696969696969699 15888.77970293666
5.0 16581.4914195981
5.3030303030303045 17763.594497744045
5.6060606060606055 18350.183164613853
5.90909090909091 19048.725175850715
6.212121212121211 18495.404565315053
6.515151515151516 19719.206340936777
6.81818181818182 19299.81672040853
7.121212121212121 19170.95563956988
7.424242424242426 20744.87620486704
7.727272727272727 23030.491989986334
8.030303030303031 21607.600232751858
8.333333333333336 22316.504105888205
8.636363636363637 23628.162331212836
8.939393939393941 22778.54243391047
9.242424242424242 23296.13487929206
9.545454545454547 24843.089798064015
9.848484848484848 27072.6106776783
10.151515151515152 23046.022246440603
10.454545454545457 25130.09937687056
10.757575757575758 24508.902967762104
11.060606060606062 23945.975733111176
11.363636363636363 23885.83994072994
11.666666666666668 28283.211718526207
11.969696969696969 28172.96985291977
12.272727272727273 26684.008201153185
12.575757575757578 28102.140948608267
12.878787878787879 29094.993520408894
13.181818181818183 27829.889975028924
13.484848484848484 28231.99920970439
13.787878787878789 25712.140309377402
14.090909090909093 29170.436924722977
14.393939393939394 27799.6507344635
14.696969696969699 27951.066813938756
15.0 28133.597761817447

-15.0 15527.32512141674
-14.696969696969697 14586.93821031188
-14.393939393939394 16076.680541630147
-14.09090909090909 12930.303786699726
-13.787878787878787 15259.079737409107
-13.484848484848484 13269.939970740052
-13.181818181818182 11746.765635479886
-12.878787878787879 10208.66285525104
-12.575757575757576 11234.619794405686
-12.272727272727273 13002.537014512605
-11.969696969696969 9659.925102374542
-11.666666666666666 9142.767098018565
-11.363636363636363 9332.145378224386
-11.06060606060606 8129.089510422255
-10.757575757575758 9257.637108552322
-10.454545454545453 7915.319730582206
-10.151515151515152 6386.730417146032
-9.848484848484848 5565.80260683189
-9.545454545454545 5879.338273110465
-9.242424242424242 5899.7610968107665
-8.93939393939394 6794.7463978808455
-8.636363636363637 5745.77515575624
-8.333333333333332 8029.753815012201
-8.030303030303031 5808.274735343992
-7.727272727272727 5907.246256537287
-7.424242424242424 7019.054676386178
-7.121212121212121 4381.530284972395
-6.818181818181818 8528.116649029995
-6.515151515151516 6542.159321240763
-6.212121212121211 5470.257061600811
-5.909090909090908 5452.314143216271
-5.6060606060606055 9438.494076123327
-5.303030303030303 8211.4295565552
-5.0 8264.528434408974
-4.696969696969697 8411.112406680515
-4.3939393939393945 8386.448241121725
-4.09090909090909 7973.654969861085
-3.787878787878787 8766.046317039367
-3.4848484848484844 8275.535866273181
-3.1818181818181817 8114.553882102806
-2.878787878787879 10462.484268409682
-2.575757575757576 11801.517787727344
-2.2727272727272716 10328.91163932056
-1.9696969696969688 11579.634020862137
-1.666666666666666 8647.437853323972
-1.3636363636363633 11102.680468286668
-1.0606060606060606 9174.189146571605
-0.7575757575757578 12522.62317368572
-0.45454545454545325 9848.21847809898
-0.1515151515151505 9648.284188551697
0.15151515151515227 13060.330136334354
0.45454545454545503 11878.346120854414
0.7575757575757578 14535.408939595918
1.0606060606060623 12408.848384160936
1.3636363636363633 15853.492191959898
1.6666666666666679 16620.408963039237
1.9696969696969688 15048.778796313041
2.2727272727272734 15411.152704466687
2.575757575757578 14458.434334816855
2.878787878787879 15298.960910684435
3.1818181818181834 17097.019119595716
3.4848484848484844 16715.262987862734
3.787878787878789 16556.823773827644
4.09090909090909 18144.036333927026
4.3939393939393945 16464.571437659608
4.696969696969699 18317.17846188599
5.0 18415.655661934605
5.3030303030303045 17761.763801331956
5.6060606060606055 15739.744644992532
5.90909090909091 18459.46181856014
6.212121212121211 17547.433230595114
6.515151515151516 16507.928740842697
6.81818181818182 19811.05453597398
7.121212121212121 17792.718581080353
7.424242424242426 21013.03076513825
7.727272727272727 21202.972564261978
8.030303030303031 20162.702946845362
8.333333333333336 21619.134046726398
8.636363636363637 21793.60054636871
8.939393939393941 23297.65245299874
9.242424242424242 22626.183593466867
9.545454545454547 23551.66093389733
9.848484848484848 23213.26948221241
10.151515151515152 22607.267540683286
10.454545454545457 24964.38826495744
10.757575757575758 23451.33512005328
11.060606060606062 23592.190340387708
11.363636363636363 26955.647483698765
11.666666666666668 25075.16305969755
11.969696969696969 25597.735691184487
12.272727272727273 26360.234442318902
12.575757575757578 28276.850069821776
12.878787878787879 24364.111234274907
13.181818181818183 29641.457796305924
13.484848484848484 27744.470311811994
13.787878787878789 28801.336318354734
14.090909090909093 30783.85060813901
14.393939393939394 29209.16056942405
14.696969696969699 30476.78766502362
15.0 30408.106413954796

-15.0 14255.746064885829
-14.696969696969697 15461.993952084214
-14.393939393939394 14012.869340918705
-14.09090909090909 13757.41281133063
-13.787878787878787 12769.093097898582
-13.484848484848484 10567.151766765026
-13.181818181818182 10730.340517425511
-12.878787878787879 12481.60978247821
-12.575757575757576 11127.733791979734
-12.272727272727273 10202.380080313793
-11.969696969696969 9079.40697900678
-11.666666666666666 9090.660238650098
-11.363636363636363 8712.993340288585
-11.06060606060606 7434.173028442128
-10.757575757575758 6489.451047704803
-10.454545454545453 6509.907915062902
-10.151515151515152 5818.205525612858
-9.848484848484848 6224.735245569806
-9.545454545454545 5659.580714579092
-9.242424242424242 5146.261602222137
-8.93939393939394 7522.541862480269
-8.636363636363637 5419.14098838145
-8.333333333333332 5402.247665971755
-8.030303030303031 6145.136174323305
-7.727272727272727 6450.177353317205
-7.424242424242424 8746.351477772747
-7.121212121212121 6916.8485207896365
-6.818181818181818 8069.63035486845
-6.515151515151516 6711.676588631943
-6.212121212121211 7359.719944841955
-5.909090909090908 6965.013925798139
-5.6060606060606055 7019.3574405985155
-5.303030303030303 7619.7388111002065
-5.0 8363.278401827369
-4.696969696969697 10237.807381839051
-4.3939393939393945 7116.020759377808
-4.09090909090909 10560.214805660715
-3.787878787878787 9237.251549123503
-3.4848484848484844 10350.362413782828
-3.1818181818181817 9386.85488567403
-2.878787878787879 8712.212742909453
-2.575757575757576 13578.271799383676
-2.2727272727272716 12423.232908656988
-1.9696969696969688 11220.237933808352
-1.666666666666666 12155.75063476806
-1.3636363636363633 13746.403054315771
-1.0606060606060606 11431.336641546031
-0.7575757575757578 13133.89448692551
-0.45454545454545325 13223.978158473128
-0.1515151515151505 14930.767104959556
0.15151515151515227 11962.34353226714
0.45454545454545503 15469.560052099343
0.7575757575757578 12717.376480432198
1.0606060606060623 15821.56331535848
1.3636363636363633 13292.343201231723
