s_d_bin lambda_cond_mean
-15.0 -368704.80645621417
-14.696969696969697 -360488.4317632343
-14.393939393939394 -339723.09326780826
-14.09090909090909 -335428.8611502368
-13.787878787878787 -332499.1848990627
-13.484848484848484 -357993.5852338242
-13.181818181818182 -330035.8350809451
-12.878787878787879 -335942.12231003086
-12.575757575757576 -352921.65922403504
-12.272727272727273 -330796.2811096075
-11.969696969696969 -326558.779079342
-11.666666666666666 -335689.6237543123
-11.363636363636363 -357161.6392784175
-11.06060606060606 -344170.94205959304
-10.757575757575758 -335864.1467688073
-10.454545454545453 -350489.746656474
-10.151515151515152 -335624.1755373823
-9.848484848484848 -362674.2871205063
-9.545454545454545 -327076.84340679366
-9.242424242424242 -341043.68914788234
-8.93939393939394 -339965.70539736236
-8.636363636363637 -320345.2184052734
-8.333333333333332 -322345.0083850187
-8.030303030303031 -334660.2316354293
-7.727272727272727 -338232.88746065955
-7.424242424242424 -329645.37034757104
-7.121212121212121 -332244.05170530593
-6.818181818181818 -329144.1809480944
-6.515151515151516 -315777.0368834025
-6.212121212121211 -325780.01748431317
-5.909090909090908 -321766.0826023996
-5.6060606060606055 -313140.38217092573
-5.303030303030303 -319054.9900125518
-5.0 -310511.89878031396
-4.696969696969697 -312898.1536151279
-4.3939393939393945 -315265.8952933862
-4.09090909090909 -313515.5514070161
-3.787878787878787 -298624.2960577365
-3.4848484848484844 -301713.09421506757
-3.1818181818181817 -303533.8745939185
-2.878787878787879 -294144.2935874215
-2.575757575757576 -294433.2980451433
-2.2727272727272716 -289394.7473619142
-1.9696969696969688 -286367.3137079331
-1.666666666666666 -285006.8171967515
-1.3636363636363633 -282331.6499744041
-1.0606060606060606 -283458.75330984045
-0.7575757575757578 -281585.11523412715
-0.45454545454545325 -281674.8566892727
-0.1515151515151505 -280548.7266578518
0.15151515151515227 -278161.93883451703
0.45454545454545503 -286292.0750586025
0.7575757575757578 -286994.75511058647
1.0606060606060623 -286960.8115604473
1.3636363636363633 -287141.5999927224
1.6666666666666679 -293074.3636978666
1.9696969696969688 -296737.4101776359
2.2727272727272734 -302966.8969572774
2.575757575757578 -308783.8111093817
2.878787878787879 -313579.52060671424
3.1818181818181834 -318249.22636723146
