lambda_bin_x lambda_bin_y lambda_jpdf
-395959.595959596 -15.0 6.401995964802546e-10
-395959.595959596 -14.696969696969697 8.535994619736728e-10
-395959.595959596 -14.393939393939394 1.066999327467085e-09
-395959.595959596 -14.09090909090909 1.920598789440764e-09
-395959.595959596 -13.787878787878787 4.267997309868364e-10
-395959.595959596 -13.484848484848484 2.5607983859210183e-09
-395959.595959596 -13.181818181818182 1.7071989239473456e-09
-395959.595959596 -12.878787878787879 2.7741982514144363e-09
-395959.595959596 -12.575757575757576 2.7741982514144363e-09
-395959.595959596 -12.272727272727273 2.987598116907837e-09
-395959.595959596 -11.969696969696969 2.133998654934182e-09
-395959.595959596 -11.666666666666666 2.3473985204276003e-09
-395959.595959596 -11.363636363636363 1.920598789440764e-09
-395959.595959596 -11.06060606060606 2.5607983859210183e-09
-395959.595959596 -10.757575757575758 2.347398520427586e-09
-395959.595959596 -10.454545454545453 3.2009979824012918e-09
-395959.595959596 -10.151515151515152 3.200997982401254e-09
-395959.595959596 -9.848484848484848 3.414397847894691e-09
-395959.595959596 -9.545454545454545 3.414397847894691e-09
-395959.595959596 -9.242424242424242 3.414397847894691e-09
-395959.595959596 -8.93939393939394 3.2009979824012728e-09
-395959.595959596 -8.636363636363637 4.26799730986834e-09
-395959.595959596 -8.333333333333332 5.975196233815744e-09
-395959.595959596 -8.030303030303031 3.200997982401254e-09
-395959.595959596 -7.727272727272727 4.267997309868364e-09
-395959.595959596 -7.424242424242424 4.054597444374946e-09
-395959.595959596 -7.121212121212121 4.054597444374946e-09
-395959.595959596 -6.818181818181818 6.1885960993091275e-09
-395959.595959596 -6.515151515151516 7.895795023256427e-09
-395959.595959596 -6.212121212121211 4.6947970408552005e-09
-395959.595959596 -5.909090909090908 4.4813971753617825e-09
-395959.595959596 -5.6060606060606055 5.334996637335455e-09
-395959.595959596 -5.303030303030303 6.6153958302959635e-09
-395959.595959596 -5.0 4.6947970408552005e-09
-395959.595959596 -4.696969696969697 7.0421955612828e-09
-395959.595959596 -4.3939393939393945 9.81639381269718e-09
-395959.595959596 -4.09090909090909 8.749394485230147e-09
-395959.595959596 -3.787878787878787 1.1310192871151165e-08
-395959.595959596 -3.4848484848484844 1.0029793678190655e-08
-395959.595959596 -3.1818181818181817 8.749394485230147e-09
-395959.595959596 -2.878787878787879 1.2803991929605091e-08
-395959.595959596 -2.575757575757576 1.0029793678190596e-08
-395959.595959596 -2.2727272727272716 1.0243193543684073e-08
-395959.595959596 -1.9696969696969688 1.0456593409177491e-08
-395959.595959596 -1.666666666666666 1.1310192871151165e-08
-395959.595959596 -1.3636363636363633 1.0883393140164329e-08
-395959.595959596 -1.0606060606060606 1.1096793005657745e-08
-395959.595959596 -0.7575757575757578 1.0883393140164263e-08
-395959.595959596 -0.45454545454545325 1.493799058453927e-08
-395959.595959596 -0.1515151515151505 1.7071989239473455e-08
-395959.595959596 0.15151515151515227 1.7071989239473455e-08
-395959.595959596 0.45454545454545503 1.7285389104966874e-08
-395959.595959596 0.7575757575757578 1.6004989912006274e-08
