s_d_bin lambda_cond_mean
-100.0 nan
-97.97979797979798 nan
-95.95959595959596 nan
-93.93939393939394 nan
-91.91919191919192 nan
-89.8989898989899 nan
-87.87878787878788 15146.284411160439
-85.85858585858585 nan
-83.83838383838383 nan
-81.81818181818181 nan
-79.79797979797979 nan
-77.77777777777777 19938.46705014224
-75.75757575757575 nan
-73.73737373737373 nan
-71.71717171717171 nan
-69.69696969696969 nan
-67.67676767676767 80373.20695946594
-65.65656565656565 nan
-63.63636363636363 51979.92187354324
-61.61616161616161 91307.41969490482
-59.59595959595959 nan
-57.57575757575757 nan
-55.55555555555555 118649.96598424188
-53.53535353535353 61273.33353268464
-51.515151515151516 128220.55480894007
-49.494949494949495 16349.599041513946
-47.474747474747474 33884.07401965971
-45.45454545454545 99264.03060476224
-43.43434343434343 134479.99218804206
-41.41414141414141 131177.71784943645
-39.39393939393939 72852.95118286488
-37.37373737373737 99340.00191261874
-35.35353535353535 87660.12223944809
-33.33333333333333 92604.36089267413
-31.313131313131308 77282.60440360017
-29.292929292929287 83503.6079398043
-27.272727272727266 84866.13564481685
-25.252525252525245 82835.37149551336
-23.232323232323225 91169.44287325827
-21.212121212121204 86272.9397329785
-19.191919191919183 87888.33610794645
-17.171717171717162 91606.16494761925
-15.151515151515142 91313.07198809738
-13.13131313131312 84910.24938946073
-11.1111111111111 82448.30753522001
-9.09090909090908 89128.06436585968
-7.0707070707070585 86245.64008564397
-5.050505050505038 81733.18862688934
-3.030303030303031 80077.35051202106
-1.0101010101010104 72726.53390929561
1.0101010101010104 74802.81886344495
3.030303030303031 81933.38953382778
5.050505050505052 87179.14058461403
7.070707070707073 88895.37135179364
9.090909090909093 91430.41910443605
11.111111111111114 89750.69793430029
13.131313131313135 93978.04476368104
15.151515151515156 85959.3433860427
17.171717171717177 95046.38618084471
19.191919191919197 88297.57567343363
21.212121212121218 86792.42890419802
23.23232323232324 84932.83417982043
25.25252525252526 98162.63570772382
27.27272727272728 77168.4924653628
29.2929292929293 88905.060768199
31.313131313131322 84585.49059250044
33.33333333333334 94925.38765391025
35.353535353535364 99264.32046620637
37.373737373737384 52164.76320384997
39.393939393939405 79600.57958077887
41.414141414141426 100853.95067714399
43.43434343434345 91199.74186914915
45.45454545454547 149385.21682029866
47.47474747474749 99670.98377393321
49.49494949494951 80814.48520861354
51.51515151515153 110508.78966609748
53.53535353535355 41136.843459034986
55.55555555555557 87310.20513760265
57.57575757575759 76258.90424078579
59.59595959595961 nan
61.616161616161634 68522.82747341432
63.636363636363654 nan
65.65656565656568 87394.1115304458
67.6767676767677 166004.25435455027
