s_d_bin lambda_cond_mean
-15.0 -105850.99296402426
-14.696969696969697 -123863.82159274723
-14.393939393939394 -124496.9045768251
-14.09090909090909 -115363.38380794384
-13.787878787878787 -124167.69455257778
-13.484848484848484 -131861.17931366153
-13.181818181818182 -121007.60370711796
-12.878787878787879 -123072.02943282947
-12.575757575757576 -124178.09147608874
-12.272727272727273 -121769.4504464999
-11.969696969696969 -119018.04443860023
-11.666666666666666 -118995.6844306108
-11.363636363636363 -118333.58051385926
-11.06060606060606 -104903.34034481966
-10.757575757575758 -111642.70963505792
-10.454545454545453 -108781.79917386004
-10.151515151515152 -109368.96004017962
-9.848484848484848 -109200.18857003891
-9.545454545454545 -102612.5441871334
-9.242424242424242 -112361.99938557831
-8.93939393939394 -113068.99878411251
-8.636363636363637 -111521.17193051736
-8.333333333333332 -108585.04209614567
-8.030303030303031 -111883.9339757719
-7.727272727272727 -104271.96940189849
-7.424242424242424 -114546.95016944353
-7.121212121212121 -109649.29053356468
-6.818181818181818 -106366.77685264833
-6.515151515151516 -107389.84973900075
-6.212121212121211 -107955.23477364462
-5.909090909090908 -105044.03782470101
-5.6060606060606055 -98780.73951086341
-5.303030303030303 -107361.07542624204
-5.0 -101452.11463854875
-4.696969696969697 -103614.222001143
-4.3939393939393945 -105011.15762021372
-4.09090909090909 -104224.86645321036
-3.787878787878787 -101223.16727747982
-3.4848484848484844 -104675.70830366829
-3.1818181818181817 -104622.0460482188
-2.878787878787879 -100326.77121538423
-2.575757575757576 -98810.35823849094
-2.2727272727272716 -100871.63299453656
-1.9696969696969688 -98138.37571839704
-1.666666666666666 -101750.77928392804
-1.3636363636363633 -97749.84766254308
-1.0606060606060606 -98600.52790424385
-0.7575757575757578 -96763.44400186994
-0.45454545454545325 -95958.01728932332
-0.1515151515151505 -94484.4855574817
0.15151515151515227 -92851.58536660862
0.45454545454545503 -90821.17137776644
0.7575757575757578 -90777.78492916307
1.0606060606060623 -89315.77089158005
1.3636363636363633 -87165.17521117357
1.6666666666666679 -85432.84729012956
1.9696969696969688 -81214.50571968743
2.2727272727272734 -78388.14736308886
