lambda_bin_x lambda_bin_y lambda_jpdf
-395959.595959596 -15.0 7.285255552582288e-10
-395959.595959596 -14.696969696969697 1.4570511105164577e-09
-395959.595959596 -14.393939393939394 2.914102221032898e-09
-395959.595959596 -14.09090909090909 4.371153331549373e-09
-395959.595959596 -13.787878787878787 2.1855766657746866e-09
-395959.595959596 -13.484848484848484 4.371153331549373e-09
-395959.595959596 -13.181818181818182 1.4570511105164577e-09
-395959.595959596 -12.878787878787879 4.371153331549373e-09
-395959.595959596 -12.575757575757576 3.6426277762911437e-09
-395959.595959596 -12.272727272727273 6.556729997324021e-09
-395959.595959596 -11.969696969696969 2.9141022210329154e-09
-395959.595959596 -11.666666666666666 5.828204442065831e-09
-395959.595959596 -11.363636363636363 5.828204442065831e-09
-395959.595959596 -11.06060606060606 6.5567299973240595e-09
-395959.595959596 -10.757575757575758 1.0927883328873367e-08
-395959.595959596 -10.454545454545453 8.013781107840563e-09
-395959.595959596 -10.151515151515152 1.3113459994648041e-08
-395959.595959596 -9.848484848484848 8.742306663098747e-09
-395959.595959596 -9.545454545454545 1.092788332887343e-08
-395959.595959596 -9.242424242424242 8.742306663098747e-09
-395959.595959596 -8.93939393939394 1.6756087770939262e-08
-395959.595959596 -8.636363636363637 1.2384934439389817e-08
-395959.595959596 -8.333333333333332 1.6027562215681127e-08
-395959.595959596 -8.030303030303031 1.894166443671384e-08
-395959.595959596 -7.727272727272727 1.8213138881455718e-08
-395959.595959596 -7.424242424242424 1.7484613326197493e-08
-395959.595959596 -7.121212121212121 1.3113459994648119e-08
-395959.595959596 -6.818181818181818 1.9670189991972177e-08
-395959.595959596 -6.515151515151516 2.0398715547230286e-08
-395959.595959596 -6.212121212121211 1.894166443671395e-08
-395959.595959596 -5.909090909090908 2.6955445544554466e-08
-395959.595959596 -5.6060606060606055 2.986954776558739e-08
-395959.595959596 -5.303030303030303 2.7683971099812694e-08
-395959.595959596 -5.0 3.4969226652394986e-08
-395959.595959596 -4.696969696969697 3.6426277762911435e-08
-395959.595959596 -4.3939393939393945 3.5697752207653e-08
-395959.595959596 -4.09090909090909 4.444005887075196e-08
-395959.595959596 -3.787878787878787 4.152595664971904e-08
-395959.595959596 -3.4848484848484844 4.735416109178487e-08
-395959.595959596 -3.1818181818181817 5.973909553117478e-08
-395959.595959596 -2.878787878787879 5.901056997591654e-08
-395959.595959596 -2.575757575757576 7.722370885737181e-08
-395959.595959596 -2.2727272727272716 6.920992774953173e-08
-395959.595959596 -1.9696969696969688 8.08663366336634e-08
-395959.595959596 -1.666666666666666 1.041791544019267e-07
-395959.595959596 -1.3636363636363633 1.1802113995183307e-07
-395959.595959596 -1.0606060606060606 1.36962804388547e-07
-395959.595959596 -0.7575757575757578 1.5007626438319427e-07
-395959.595959596 -0.45454545454545325 1.8067433770404073e-07
-395959.595959596 -0.1515151515151505 1.9378779769868886e-07
-395959.595959596 0.15151515151515227 2.2365734546427626e-07
-395959.595959596 0.45454545454545503 2.666403532245117e-07
-395959.595959596 0.7575757575757578 2.884961198822569e-07
-395959.595959596 1.0606060606060623 3.4532111319240246e-07
-395959.595959596 1.3636363636363633 3.708195076264363e-07
-395959.595959596 1.6666666666666679 3.715480331816989e-07
-395959.595959596 1.9696969696969688 3.3803585763981616e-07
-395959.595959596 2.2727272727272734 3.1253746320577837e-07
-395959.595959596 2.575757575757578 2.629977254482221e-07
-395959.595959596 2.878787878787879 2.8703906877174047e-07
-395959.595959596 3.1818181818181834 2.476986887877993e-07
-395959.595959596 3.4848484848484844 1.8285991436981436e-07
-395959.595959596 3.787878787878789 1.865025421461077e-07
-395959.595959596 4.09090909090909 1.806743377040397e-07
-395959.595959596 4.3939393939393945 1.573615199357765e-07
-395959.595959596 4.696969696969699 1.28220497725449e-07
-395959.595959596 5.0 1.2894902328070574e-07
-395959.595959596 5.3030303030303045 9.980800107037791e-08
-395959.595959596 5.6060606060606055 1.041791544019261e-07
-395959.595959596 5.90909090909091 9.325127107305385e-08
-395959.595959596 6.212121212121211 8.596601552047049e-08
-395959.595959596 6.515151515151516 7.795223441263002e-08
-395959.595959596 6.81818181818182 6.556729997324098e-08
-395959.595959596 7.121212121212121 6.84814021942731e-08
-395959.595959596 7.424242424242426 5.901056997591688e-08
-395959.595959596 7.727272727272727 4.4440058870751694e-08
-395959.595959596 8.030303030303031 4.881121220230104e-08
-395959.595959596 8.333333333333336 4.0797431094461054e-08
-395959.595959596 8.636363636363637 4.15259566497188e-08
-395959.595959596 8.939393939393941 4.1525956649719286e-08
-395959.595959596 9.242424242424242 3.132659887610365e-08
-395959.595959596 9.545454545454547 2.8412496655071084e-08
-395959.595959596 9.848484848484848 3.5697752207653e-08
-395959.595959596 10.151515151515152 3.132659887610365e-08
