s_d_bin lambda_cond_mean
-15.0 -95896.21045663164
-14.696969696969697 -96933.77947167531
-14.393939393939394 -99795.41870712634
-14.09090909090909 -93505.84179001366
-13.787878787878787 -97204.16316456502
-13.484848484848484 -95775.52904531243
-13.181818181818182 -96100.44680374103
-12.878787878787879 -93850.72818633968
-12.575757575757576 -95210.7550176541
-12.272727272727273 -93679.95731313505
-11.969696969696969 -93394.44778901686
-11.666666666666666 -92707.26452474097
-11.363636363636363 -90807.99979930541
-11.06060606060606 -93765.44230339902
-10.757575757575758 -91637.54912668237
-10.454545454545453 -93723.57431454839
-10.151515151515152 -92099.97895190997
-9.848484848484848 -92510.19333502253
-9.545454545454545 -93391.10893668912
-9.242424242424242 -91506.75642146975
-8.93939393939394 -91784.59569610452
-8.636363636363637 -92473.62195686135
-8.333333333333332 -90855.39229565261
-8.030303030303031 -89283.94507511063
-7.727272727272727 -88907.22421380173
-7.424242424242424 -89434.04635211076
-7.121212121212121 -89899.88761035117
-6.818181818181818 -87429.79712178769
-6.515151515151516 -88298.5477095176
-6.212121212121211 -88027.35116869674
-5.909090909090908 -86967.75859763726
-5.6060606060606055 -86653.76787438989
-5.303030303030303 -86175.6891509016
-5.0 -85184.0175478018
-4.696969696969697 -84965.42419342948
-4.3939393939393945 -85144.55632284172
-4.09090909090909 -84356.21605814958
-3.787878787878787 -84437.35529895978
-3.4848484848484844 -83710.02634671284
-3.1818181818181817 -82929.67323833305
-2.878787878787879 -81790.38879356772
-2.575757575757576 -80734.7567059042
-2.2727272727272716 -79307.98968716993
-1.9696969696969688 -78986.27606596389
-1.666666666666666 -78178.8062318148
-1.3636363636363633 -77074.2043921026
-1.0606060606060606 -77897.82723984307
-0.7575757575757578 -78529.79180714519
-0.45454545454545325 -78329.20184587115
-0.1515151515151505 -77803.8891099926
0.15151515151515227 -77507.52909444428
0.45454545454545503 -76720.90447774644
0.7575757575757578 -76810.7236158375
1.0606060606060623 -76388.38718055973
1.3636363636363633 -77299.65633370467
1.6666666666666679 -78201.68649658437
1.9696969696969688 -80218.19097573745
2.2727272727272734 -83671.98284579413
2.575757575757578 -86752.69466966603
2.878787878787879 -90062.28263416002
3.1818181818181834 -94134.2381052558
3.4848484848484844 -95866.99525479572
3.787878787878789 -99303.04445489404
4.09090909090909 -101599.11889015582
4.3939393939393945 -103773.61249950774
4.696969696969699 -105751.85914409331
5.0 -108322.95710087975
