s_d_bin s_d
-99.49748743718592 2.5216289875317575e-07
-98.4924623115578 7.564886962595273e-07
-97.48743718592965 5.043257975063444e-07
-96.4824120603015 5.043257975063515e-07
-95.47738693467338 0.0
-94.47236180904522 5.043257975063444e-07
-93.46733668341707 0.0
-92.46231155778895 7.564886962595273e-07
-91.4572864321608 7.564886962595273e-07
-90.45226130653268 5.043257975063515e-07
-89.44723618090453 7.564886962595167e-07
-88.44221105527637 7.564886962595273e-07
-87.43718592964825 5.043257975063515e-07
-86.4321608040201 1.0086515950126888e-06
-85.42713567839195 1.008651595012703e-06
-84.42211055276383 2.5216289875317575e-07
-83.41708542713567 5.043257975063515e-07
-82.41206030150755 5.043257975063515e-07
-81.4070351758794 2.521628987531722e-07
-80.40201005025125 5.043257975063515e-07
-79.39698492462313 5.043257975063515e-07
-78.39195979899498 7.564886962595167e-07
-77.38693467336682 1.5129773925190547e-06
-76.3819095477387 7.564886962595273e-07
-75.37688442211055 2.5216289875317575e-07
-74.37185929648243 2.017303190025406e-06
-73.36683417085428 7.564886962595167e-07
-72.36180904522612 1.5129773925190547e-06
-71.356783919598 7.564886962595273e-07
-70.35175879396985 1.260814493765861e-06
-69.3467336683417 1.008651595012703e-06
-68.34170854271358 3.7824434812976364e-06
-67.33668341708542 2.2694660887785815e-06
-66.3316582914573 1.7651402912722304e-06
-65.32663316582915 4.5389321775570995e-06
-64.321608040201 4.034606380050812e-06
-63.31658291457287 3.530280582544461e-06
-62.311557788944725 4.034606380050783e-06
-61.30653266331659 3.278117683791262e-06
-60.301507537688444 5.043257975063516e-06
-59.29648241206031 5.043257975063516e-06
-58.29145728643216 5.547583772569828e-06
-57.286432160804026 5.295420873816653e-06
-56.28140703517588 4.538932177557163e-06
-55.276381909547744 6.3040724688293935e-06
-54.2713567839196 6.556235367582524e-06
-53.26633165829146 8.069212760101566e-06
-52.26130653266332 9.077864355114326e-06
-51.25628140703518 8.573538557607975e-06
-50.25125628140704 8.573538557607916e-06
-49.2462311557789 1.1095167545139656e-05
-48.24120603015076 1.0338678848880207e-05
-47.23618090452262 1.0590841747633381e-05
-46.231155778894475 1.3364633633918222e-05
-45.22613065326634 1.8155728710228527e-05
-44.221105527638194 1.311247073516514e-05
-43.21608040201006 1.7399240013969126e-05
-42.21105527638191 1.6894914216462656e-05
-41.206030150753776 2.5720615672823745e-05
-40.20100502512563 2.1686009292773113e-05
-39.195979899497495 2.4711964077811226e-05
-38.19095477386935 2.647710436908327e-05
-37.18592964824121 3.4546317129184835e-05
-36.18090452261307 3.681578321796366e-05
-35.17587939698493 5.371069743442644e-05
-34.170854271356795 5.850179251073677e-05
-33.16582914572865 6.757965686585015e-05
-32.16080402010051 9.330027253867504e-05
-31.15577889447237 0.00010489976588132112
-30.150753768844226 0.0001250727977815734
-29.14572864321608 0.00014373285228931018
-28.140703517587944 0.00018357459029231195
-27.135678391959807 0.00022089469930778197
-26.13065326633167 0.00027586621123597423
-25.125628140703526 0.00030864738807388276
-24.120603015075382 0.0003817746287123081
-23.115577889447245 0.0004579278241357671
-22.1105527638191 0.0005260118067991173
-21.105527638190956 0.0006417545773268323
-20.10050251256282 0.0007247161710166272
-19.095477386934682 0.0008369286609617903
-18.090452261306545 0.0009746096036810243
-17.0854271356784 0.0011533930988970095
-16.080402010050257 0.001387652431838726
-15.07537688442212 0.0016002257554876534
-14.070351758793976 0.0019265245464742356
-13.065326633165832 0.002261144713119727
-12.060301507537694 0.0027077252068116015
-11.055276381909557 0.00320070367387406
-10.05025125628142 0.003837667156124582
-9.045226130653276 0.004781008560360144
-8.040201005025132 0.005997190221046779
-7.035175879396995 0.007601450582914483
-6.030150753768851 0.009945052563926358
-5.025125628140707 0.013794067050494973
-4.02010050251257 0.02004997640566251
-3.0150753768844325 0.029280903640320016
-2.0100502512562954 0.04288710933124387
-1.0050251256281513 0.06202425604341901
-7.105427357601002e-15 0.09243762326204041
1.00502512562813 0.12953582892660764
2.010050251256274 0.14054778271515683
3.0150753768844183 0.10753461601039305
4.020100502512555 0.07201041115984315
5.025125628140692 0.04939442509646833
6.0301507537688295 0.03537946334666557
7.035175879396974 0.026485425744741935
8.040201005025118 0.020465540862807743
9.045226130653255 0.016008813790244117
10.050251256281399 0.012836100198131476
11.055276381909543 0.01028017705636947
12.06030150753768 0.008455021995193983
13.065326633165817 0.007058796024797649
14.070351758793954 0.005914732953154491
15.075376884422099 0.005018798173884387
16.080402010050243 0.0042681092242962525
17.08542713567838 0.0036533360771360103
18.090452261306524 0.0031285850848306075
19.095477386934668 0.0026941084102789295
20.100502512562805 0.002349149564784585
21.105527638190942 0.0020387370364194257
22.11055276381908 0.0017608535219934265
23.115577889447223 0.0016009822441838903
