s_d_bin lambda_cond_mean
-15.0 20848.140483249605
-14.696969696969697 21805.25787652489
-14.393939393939394 21837.586707347913
-14.09090909090909 23324.819035039454
-13.787878787878787 24552.71691640559
-13.484848484848484 21442.79168336355
-13.181818181818182 21329.46433556205
-12.878787878787879 21737.510982329197
-12.575757575757576 20097.61363019705
-12.272727272727273 19606.545329766668
-11.969696969696969 19345.609015443915
-11.666666666666666 17954.9810058635
-11.363636363636363 19498.31743978137
-11.06060606060606 19423.91602454809
-10.757575757575758 18453.79057687068
-10.454545454545453 23692.02880219173
-10.151515151515152 19996.493317763186
-9.848484848484848 15725.32574502705
-9.545454545454545 18611.0967166179
-9.242424242424242 18211.24103954269
-8.93939393939394 16782.103567292284
-8.636363636363637 18787.204796514212
-8.333333333333332 17928.668526967023
-8.030303030303031 17627.031979662577
-7.727272727272727 16764.550237433494
-7.424242424242424 17211.010866228342
-7.121212121212121 17384.945109818884
-6.818181818181818 18288.114840451664
-6.515151515151516 18621.0095823075
-6.212121212121211 16442.03950161706
-5.909090909090908 15563.868961388946
-5.6060606060606055 16942.15233429222
-5.303030303030303 16457.730145162735
-5.0 17039.098569617538
-4.696969696969697 16827.839716376322
-4.3939393939393945 15934.0331151912
-4.09090909090909 15546.622059168756
-3.787878787878787 14637.897575081835
-3.4848484848484844 15028.751069112664
-3.1818181818181817 14455.046808421754
-2.878787878787879 14550.476145411318
-2.575757575757576 14411.323336206884
-2.2727272727272716 13909.484225873586
-1.9696969696969688 14744.872437090726
-1.666666666666666 14340.735208336384
-1.3636363636363633 13388.289359502185
-1.0606060606060606 13778.991092854785
-0.7575757575757578 13465.38811208578
-0.45454545454545325 13604.836000666466
-0.1515151515151505 13983.733393162927
0.15151515151515227 14031.441651381903
0.45454545454545503 14091.434607868016
0.7575757575757578 14156.375902008442
1.0606060606060623 14263.722223820925
1.3636363636363633 14164.543489856627
1.6666666666666679 14131.253709490613
1.9696969696969688 14684.28046060316
2.2727272727272734 15094.734312840703
2.575757575757578 15640.814000325554
2.878787878787879 15971.025089872755
3.1818181818181834 16739.83998629583
3.4848484848484844 17526.402254953337
3.787878787878789 17752.740184660357
4.09090909090909 18447.045432019557
4.3939393939393945 19310.544583838528
4.696969696969699 19962.42644871951
5.0 20651.43422483245
5.3030303030303045 21162.307720704666
5.6060606060606055 22038.54553208572
5.90909090909091 23029.39086974856
6.212121212121211 23499.1806097531
6.515151515151516 24419.742184511902
6.81818181818182 24445.942345312425
7.121212121212121 24883.521060217587
7.424242424242426 25315.10796869738
7.727272727272727 26146.633382128875
8.030303030303031 26506.147498724506
8.333333333333336 27178.705943866393
8.636363636363637 28274.872137891838
8.939393939393941 28313.874959010565
9.242424242424242 29502.28095669856
9.545454545454547 29737.739468265623
9.848484848484848 29514.433135114115
10.151515151515152 30459.465907438123
10.454545454545457 29714.176950426237
10.757575757575758 30251.650832780386
11.060606060606062 30841.496176286913
11.363636363636363 28864.618473391263
11.666666666666668 30493.929360811802
11.969696969696969 31457.07140850036
12.272727272727273 31006.364048863958
12.575757575757578 31829.224504060167
12.878787878787879 31389.083600723938
13.181818181818183 31178.925934826002
13.484848484848484 29851.64995509308
13.787878787878789 31221.501422695976
14.090909090909093 29562.763379836793
14.393939393939394 31034.223311432273
14.696969696969699 31471.320081064132
15.0 32226.66150576278

-15.0 19237.085818102438
-14.696969696969697 18601.7056464845
-14.393939393939394 17285.754654798995
-14.09090909090909 20520.156122364657
-13.787878787878787 17134.029127325433
-13.484848484848484 19893.384017767406
-13.181818181818182 22547.06490710432
-12.878787878787879 20640.529201340556
-12.575757575757576 23263.896297619714
-12.272727272727273 16717.716069567676
-11.969696969696969 17240.571782370273
-11.666666666666666 17365.96802144192
-11.363636363636363 21445.501237266264
-11.06060606060606 17957.036130321252
-10.757575757575758 20416.712112262972
-10.454545454545453 19545.730542710775
-10.151515151515152 20240.141545637605
-9.848484848484848 21185.78114130548
-9.545454545454545 19317.831138170426
-9.242424242424242 20463.33447148811
-8.93939393939394 18245.182953817162
-8.636363636363637 18939.64128013848
-8.333333333333332 20174.759110550636
-8.030303030303031 20060.44822681679
-7.727272727272727 21206.53306594998
-7.424242424242424 21938.76566207095
-7.121212121212121 18666.48366841137
-6.818181818181818 19970.711512394966
-6.515151515151516 19586.990392892454
-6.212121212121211 19234.596501303873
-5.909090909090908 18710.4335978839
-5.6060606060606055 18421.76113436301
-5.303030303030303 17765.645332736713
-5.0 17113.482022801927
-4.696969696969697 17850.199017975207
-4.3939393939393945 18441.51090909193
-4.09090909090909 17200.810649624316
-3.787878787878787 17952.036097805914
-3.4848484848484844 17870.0593450422
-3.1818181818181817 18271.568019959093
-2.878787878787879 17665.076655952842
-2.575757575757576 17502.510900590954
-2.2727272727272716 17442.471430531466
-1.9696969696969688 17000.543532784286
-1.666666666666666 17780.939607024447
-1.3636363636363633 17498.223906632513
-1.0606060606060606 17702.86444703085
-0.7575757575757578 17270.21651279184
-0.45454545454545325 17084.518721853285
-0.1515151515151505 17071.956833033
0.15151515151515227 16627.660721625263
0.45454545454545503 16539.242082148136
0.7575757575757578 16502.57335522873
1.0606060606060623 16151.106380481364
1.3636363636363633 16872.906686023733
1.6666666666666679 16876.83409116283
1.9696969696969688 16977.027552884167
2.2727272727272734 16518.44840547948
2.575757575757578 17412.47338055282
2.878787878787879 17947.104872656884
3.1818181818181834 17431.40252226675
3.4848484848484844 18080.04860793112
3.787878787878789 18168.305406566677
4.09090909090909 18399.90756113406
4.3939393939393945 19299.108452334294
4.696969696969699 19534.8360200543
5.0 19899.404236123235
5.3030303030303045 20264.995933211594
5.6060606060606055 20306.876708126554
5.90909090909091 20850.6699208133
6.212121212121211 21950.79810227192
6.515151515151516 21291.43752949482
6.81818181818182 21221.953025733477
7.121212121212121 21536.646400512494
7.424242424242426 22118.58929897193
7.727272727272727 21748.823712815214
8.030303030303031 22923.35891889265
8.333333333333336 22795.106336609366
8.636363636363637 23731.584986346672
8.939393939393941 24287.906148640115
9.242424242424242 24453.649053007346
9.545454545454547 25363.51058541285
9.848484848484848 24980.089278404805
10.151515151515152 24755.91512144802
10.454545454545457 26003.90128208866
10.757575757575758 25325.496557810202
11.060606060606062 25883.747037229565
11.363636363636363 26901.469777123053
11.666666666666668 25955.39645681576
11.969696969696969 27483.343613861194
12.272727272727273 27193.699451038192
12.575757575757578 27938.081518443985
12.878787878787879 27822.09262823531
13.181818181818183 28153.065042107082
13.484848484848484 27335.728587777354
13.787878787878789 29263.92704315043
14.090909090909093 27930.099302576364
14.393939393939394 27200.75727326303
14.696969696969699 28855.16424277308
15.0 28648.373749301758

-15.0 21334.20796416942
-14.696969696969697 20617.1286562743
-14.393939393939394 19580.703171323235
-14.09090909090909 22752.63766994959
-13.787878787878787 20053.830052888
-13.484848484848484 18636.096235269215
-13.181818181818182 21245.19029971587
-12.878787878787879 21367.090480109866
-12.575757575757576 21087.30146345777
-12.272727272727273 21789.6219064637
-11.969696969696969 20825.60522509486
-11.666666666666666 21064.88833229332
-11.363636363636363 19983.25802802191
-11.06060606060606 20087.50791849883
-10.757575757575758 18580.867028490655
-10.454545454545453 20076.27090470905
-10.151515151515152 17917.29119874477
-9.848484848484848 17993.82532900726
-9.545454545454545 18597.868277059297
-9.242424242424242 18721.45826365525
-8.93939393939394 18118.453501199507
-8.636363636363637 18442.726380479697
-8.333333333333332 17194.475216085888
-8.030303030303031 18223.028598922687
-7.727272727272727 15360.33632897821
-7.424242424242424 16995.807577108622
-7.121212121212121 16084.3050369661
-6.818181818181818 17152.376471468575
-6.515151515151516 15878.951480818065
-6.212121212121211 15459.542373408918
-5.909090909090908 16306.178988099951
-5.6060606060606055 15644.57853978469
-5.303030303030303 15608.243392521252
-5.0 15006.327427145874
-4.696969696969697 15500.042032224736
-4.3939393939393945 16302.780039214093
-4.09090909090909 14380.730170546647
-3.787878787878787 14988.327820503908
-3.4848484848484844 15237.066930285317
-3.1818181818181817 14316.130906407992
-2.878787878787879 14903.992727732675
-2.575757575757576 13278.24707389123
-2.2727272727272716 14036.507684619446
-1.9696969696969688 14317.685017252888
-1.666666666666666 13761.838098181493
-1.3636363636363633 13574.428477772784
-1.0606060606060606 13892.56833563265
-0.7575757575757578 13444.887409590627
-0.45454545454545325 13432.854921597675
-0.1515151515151505 13031.734042675398
0.15151515151515227 13313.11309219269
0.45454545454545503 14209.601511548972
0.7575757575757578 13744.464299743115
1.0606060606060623 13406.385218468162
1.3636363636363633 14266.484196586327
1.6666666666666679 14427.040342047556
1.9696969696969688 14905.458506278092
2.2727272727272734 15572.804341708632
2.575757575757578 15944.783717743341
2.878787878787879 15757.271591585708
3.1818181818181834 16027.763660153714
3.4848484848484844 16414.31403810577
3.787878787878789 16931.798522014036
4.09090909090909 17536.318813816568
4.3939393939393945 18057.556340992935
4.696969696969699 18583.75909525924
5.0 18662.977937358697
5.3030303030303045 18900.117624573595
5.6060606060606055 20221.19292528849
5.90909090909091 19564.420755048606
6.212121212121211 20090.512071328074
6.515151515151516 20776.301920299815
6.81818181818182 21624.74108560808
7.121212121212121 21554.45712746852
7.424242424242426 22331.58256036405
7.727272727272727 22428.098323396447
8.030303030303031 22393.51901276299
8.333333333333336 23507.1600925508
8.636363636363637 24100.636172459683
8.939393939393941 23995.424447547346
9.242424242424242 24154.60432801408
9.545454545454547 24880.952279833746
9.848484848484848 23899.119557658072
10.151515151515152 24840.73771344721
10.454545454545457 24983.98362853269
10.757575757575758 25026.73848373224
11.060606060606062 25542.373181341645
11.363636363636363 24970.28566264533
11.666666666666668 25485.63426357718
11.969696969696969 25835.712382612666
12.272727272727273 25892.213381768466
12.575757575757578 25423.211777628203
12.878787878787879 25987.370049606
13.181818181818183 25471.393163697874
13.484848484848484 27764.127432131107
13.787878787878789 25433.709211169597
14.090909090909093 26760.07627052451
14.393939393939394 26317.17381184537
14.696969696969699 26102.78817197928
15.0 28097.82374201791

-15.0 26251.2836053352
-14.696969696969697 19655.465331135936
-14.393939393939394 18727.575098221292
-14.09090909090909 21364.91174031899
-13.787878787878787 19561.129264173596
-13.484848484848484 19820.977715025572
-13.181818181818182 19151.55914974092
-12.878787878787879 20115.534947831853
-12.575757575757576 20848.17015231671
-12.272727272727273 18389.18659709188
-11.969696969696969 19362.250649952475
-11.666666666666666 19135.53020733643
-11.363636363636363 21891.851348566066
-11.06060606060606 18944.193777679135
-10.757575757575758 20462.77354369499
-10.454545454545453 21123.704257737685
-10.151515151515152 18698.56276772873
-9.848484848484848 19981.17240029185
-9.545454545454545 20068.5925197968
-9.242424242424242 19980.382620709795
-8.93939393939394 20016.711904084175
-8.636363636363637 18939.65308634601
-8.333333333333332 18200.142172434964
-8.030303030303031 17616.468799608236
-7.727272727272727 17410.401108499336
-7.424242424242424 16580.276161389647
-7.121212121212121 16618.91905563501
-6.818181818181818 15413.220130748688
-6.515151515151516 15687.856417750647
-6.212121212121211 14515.80309576252
-5.909090909090908 14900.817923987792
-5.6060606060606055 14411.779669909438
-5.303030303030303 14025.605188026278
-5.0 14027.143350769195
-4.696969696969697 12564.036204223818
-4.3939393939393945 12639.619509352897
-4.09090909090909 12297.956015949341
-3.787878787878787 12121.931295632192
-3.4848484848484844 12217.436359290787
-3.1818181818181817 12971.26451388316
-2.878787878787879 11034.485557488475
-2.575757575757576 11858.735818991137
-2.2727272727272716 11602.468167018718
-1.9696969696969688 11066.982919194194
-1.666666666666666 11001.9845031022
-1.3636363636363633 11252.788680535565
-1.0606060606060606 11123.1249082538
-0.7575757575757578 11386.065666675073
-0.45454545454545325 11149.432587853915
-0.1515151515151505 11626.862435367893
0.15151515151515227 11897.479725985344
0.45454545454545503 11471.309998790008
0.7575757575757578 12453.272074090466
1.0606060606060623 12638.729899919319
1.3636363636363633 12655.367063361855
1.6666666666666679 13368.565382283407
1.9696969696969688 12780.66106830508
2.2727272727272734 13026.207774631437
2.575757575757578 13546.355473923215
2.878787878787879 13420.506969878828
3.1818181818181834 15014.399204744044
3.4848484848484844 14968.919070405147
3.787878787878789 13779.487477842693
4.09090909090909 14986.786727419794
4.3939393939393945 15506.434675132545
4.696969696969699 15120.791827002644
5.0 15671.533145643489
5.3030303030303045 15996.753836346992
5.6060606060606055 17345.22214809121
5.90909090909091 17504.176126646067
6.212121212121211 16930.267763860687
6.515151515151516 16968.057141329915
6.81818181818182 17350.07502452475
7.121212121212121 18118.173331234793
7.424242424242426 17244.4924546798
7.727272727272727 18668.090081645372
8.030303030303031 18717.409081635396
8.333333333333336 19586.77059235981
8.636363636363637 19155.46089688491
8.939393939393941 18475.37269938806
9.242424242424242 19905.21056338861
9.545454545454547 19996.11446336733
9.848484848484848 19676.54484226323
10.151515151515152 20472.063945836293
10.454545454545457 19647.423176669916
10.757575757575758 20128.31122599765
11.060606060606062 19357.35238377266
11.363636363636363 20215.968819056714
11.666666666666668 21524.112092907886
11.969696969696969 21226.901707083303
12.272727272727273 21187.42102274315
12.575757575757578 21386.122730335872
12.878787878787879 20786.563839953047
13.181818181818183 22356.450262527367
13.484848484848484 22142.003695642714
13.787878787878789 23268.422020049784
14.090909090909093 22165.52842810335
14.393939393939394 21721.91798920666
14.696969696969699 21716.34189880441
15.0 22298.181661237126

-15.0 11172.859591862214
-14.696969696969697 9573.557824563894
-14.393939393939394 11633.663445998764
-14.09090909090909 9500.698267443853
-13.787878787878787 10000.938067164812
-13.484848484848484 12364.488601275394
-13.181818181818182 11780.983184541692
-12.878787878787879 12254.044401152174
-12.575757575757576 14931.859836324322
-12.272727272727273 15068.358575932934
-11.969696969696969 15465.852984662333
-11.666666666666666 14182.993851091265
-11.363636363636363 17179.173351268586
-11.06060606060606 16645.500520956786
-10.757575757575758 16693.51550268204
-10.454545454545453 18325.55800499056
-10.151515151515152 17522.501069703318
-9.848484848484848 17336.666903539706
-9.545454545454545 17308.825371445044
-9.242424242424242 17828.03174722539
-8.93939393939394 18214.71663480498
-8.636363636363637 19783.94990182149
-8.333333333333332 18170.43640939661
-8.030303030303031 18223.90233457052
-7.727272727272727 16873.621977033454
-7.424242424242424 16596.970789510237
-7.121212121212121 15618.584155071232
-6.818181818181818 14477.268144896201
-6.515151515151516 13837.330464465182
-6.212121212121211 13782.56232236684
-5.909090909090908 13184.842116623298
-5.6060606060606055 12595.193392047191
-5.303030303030303 12439.24404262664
-5.0 11832.101587123227
-4.696969696969697 11140.621966649252
-4.3939393939393945 11037.463511038388
-4.09090909090909 10363.644768789074
-3.787878787878787 10039.55247298228
-3.4848484848484844 9528.039044999066
-3.1818181818181817 9131.786845238244
-2.878787878787879 8853.638355239596
-2.575757575757576 8675.057494023149
-2.2727272727272716 8565.020824609588
-1.9696969696969688 8481.315330433701
-1.666666666666666 8685.408421694527
-1.3636363636363633 8433.368201826079
-1.0606060606060606 8736.416211552783
-0.7575757575757578 8794.740694695342
-0.45454545454545325 8942.59853463689
-0.1515151515151505 9142.027777077028
0.15151515151515227 9402.405448791304
0.45454545454545503 9630.72998982797
0.7575757575757578 10083.620976657368
1.0606060606060623 10109.519052238282
1.3636363636363633 9960.934666629115
1.6666666666666679 10612.641875256693
1.9696969696969688 10679.420768906704
2.2727272727272734 11038.82966116329
2.575757575757578 10714.37096723276
2.878787878787879 11058.150083054126
3.1818181818181834 11026.04089680815
3.4848484848484844 11262.897784551695
3.787878787878789 10956.784713164012
4.09090909090909 11018.648298407259
4.3939393939393945 11031.618788102236
4.696969696969699 10992.043332942372
5.0 10977.485337937253
5.3030303030303045 11192.013527126503
5.6060606060606055 11495.670938224435
5.90909090909091 10873.064803632522
6.212121212121211 11293.014581254383
6.515151515151516 11492.531927662687
6.81818181818182 11203.709305961831
7.121212121212121 10982.174700319581
7.424242424242426 10712.857196257675
7.727272727272727 10532.94245195316
8.030303030303031 10757.999164140692
8.333333333333336 10894.850036260725
8.636363636363637 10852.320245952576
8.939393939393941 10723.71690701794
9.242424242424242 10768.140657823396
9.545454545454547 10201.541845989552
