c_bin s_d_cond_mean
0.0 4.71951768019814
0.010101010101010102 4.63334793167418
0.020202020202020204 4.530227089362032
0.030303030303030304 4.425697127297408
0.04040404040404041 4.3319233000713915
0.05050505050505051 4.229853906752714
0.06060606060606061 4.117060592774413
0.07070707070707072 3.974193102392634
0.08080808080808081 3.712339776925099
0.09090909090909091 3.5289015061242712
0.10101010101010102 3.3836397637822557
0.11111111111111112 3.2391570992739327
0.12121212121212122 3.1057635070311824
0.13131313131313133 2.996184215744816
0.14141414141414144 2.8711841387960733
0.15151515151515152 2.7306796337726187
0.16161616161616163 2.5777724609796513
0.17171717171717174 2.442690501322458
0.18181818181818182 2.316012020485232
0.19191919191919193 2.186197067464045
0.20202020202020204 2.043511404890197
0.21212121212121213 1.903629079936967
0.22222222222222224 1.7714024463466458
0.23232323232323235 1.6334847938646393
0.24242424242424243 1.5418945677403697
0.25252525252525254 1.4741916891544473
0.26262626262626265 1.4147974813840545
0.27272727272727276 1.3875525274057476
0.2828282828282829 1.331819720867665
0.29292929292929293 1.285353511951198
0.30303030303030304 1.2775370107732604
0.31313131313131315 1.2767736358244193
0.32323232323232326 1.3072332277517298
0.33333333333333337 1.3412632393296031
0.3434343434343435 1.3482076781869379
0.3535353535353536 1.3476120730632748
0.36363636363636365 1.36377352477376
0.37373737373737376 1.416551360052526
0.38383838383838387 1.4748258926646154
0.393939393939394 1.5192029633276003
0.4040404040404041 1.5493649572460442
0.4141414141414142 1.5746615769616035
0.42424242424242425 1.5732651342564539
0.43434343434343436 1.5727946538548294
0.4444444444444445 1.5968748393932661
0.4545454545454546 1.615856821127705
0.4646464646464647 1.6391195348242795
0.4747474747474748 1.628457136846391
0.48484848484848486 1.631322558944766
0.494949494949495 1.6607949931843728
0.5050505050505051 1.665224464351426
0.5151515151515152 1.6938808231024625
0.5252525252525253 1.6965070544476624
0.5353535353535354 1.6969214530310839
0.5454545454545455 1.6748958070191728
0.5555555555555556 1.6514946017313334
0.5656565656565657 1.6365932655903495
0.5757575757575758 1.5991922817169486
0.5858585858585859 1.5446118399011823
0.595959595959596 1.490736166041994
0.6060606060606061 1.4278513053381927
0.6161616161616162 1.3449629161121237
0.6262626262626263 1.2889185845498417
0.6363636363636365 1.2082943011782246
0.6464646464646465 1.1483266288897676
0.6565656565656566 1.0870678769915152
0.6666666666666667 1.0020585530440196
0.6767676767676768 0.9148412706092379
0.686868686868687 0.7964380379167437
0.696969696969697 0.6755248610008079
0.7070707070707072 0.5159650982909149
0.7171717171717172 0.34518933462686807
0.7272727272727273 0.1944899082868932
0.7373737373737375 0.003794981159048761
0.7474747474747475 -0.21031792362224064
0.7575757575757577 -0.47926819225655437
0.7676767676767677 -0.7420287316360658
0.7777777777777778 -1.0054779043187432
0.787878787878788 -1.230873092718638
0.797979797979798 -1.5027122040288312
0.8080808080808082 -1.7161262016210295
0.8181818181818182 -1.9614523954817065
0.8282828282828284 -2.1944926978096673
0.8383838383838385 -2.402931859889133
0.8484848484848485 -2.5013504057225533
0.8585858585858587 -2.526139646381898
0.8686868686868687 -2.4345225150160656
0.8787878787878789 -2.252212620179293
0.888888888888889 -1.9593618871255534
0.8989898989898991 -1.6581230592681147
0.9090909090909092 -1.5512303651043926
0.9191919191919192 -1.7824622487736976
0.9292929292929294 -1.9593117623446175
0.9393939393939394 -2.08805146420201
0.9494949494949496 -2.29287554823009
0.9595959595959597 -2.3283426495061352
0.9696969696969697 -2.343451548043726
0.9797979797979799 -2.3693603951439206
0.98989898989899 -2.426317885963712
1.0 -2.5236386689247037
