s_d_bin lambda_cond_mean
-100.0 nan
-97.97979797979798 nan
-95.95959595959596 31842.539944233413
-93.93939393939394 nan
-91.91919191919192 nan
-89.8989898989899 nan
-87.87878787878788 nan
-85.85858585858585 nan
-83.83838383838383 nan
-81.81818181818181 3775.3088815656633
-79.79797979797979 8329.81874066328
-77.77777777777777 nan
-75.75757575757575 24589.242682948254
-73.73737373737373 nan
-71.71717171717171 8006.124496474519
-69.69696969696969 39284.861403603274
-67.67676767676767 35551.81310258219
-65.65656565656565 29458.382934183468
-63.63636363636363 16780.834394847785
-61.61616161616161 17627.392253740458
-59.59595959595959 24868.348753688566
-57.57575757575757 19767.321521851107
-55.55555555555555 11794.22779380364
-53.53535353535353 13595.065480743497
-51.515151515151516 15418.408177272875
-49.494949494949495 8421.33021750986
-47.474747474747474 14703.886652168925
-45.45454545454545 11337.13733927022
-43.43434343434343 17780.731875498277
-41.41414141414141 30826.10999336183
-39.39393939393939 17113.856962070124
-37.37373737373737 17136.493556066096
-35.35353535353535 29589.06222336025
-33.33333333333333 16635.47574186324
-31.313131313131308 13082.092212051262
-29.292929292929287 14579.931706970734
-27.272727272727266 20983.254475810703
-25.252525252525245 16107.353970083903
-23.232323232323225 18402.568303771306
-21.212121212121204 19466.78106318426
-19.191919191919183 18437.764153378997
-17.171717171717162 19247.901879564506
-15.151515151515142 18030.98431257986
-13.13131313131312 19956.63991760679
-11.1111111111111 18111.34147888603
-9.09090909090908 17040.278736285774
-7.0707070707070585 16295.899766590786
-5.050505050505038 15411.490043392525
-3.030303030303031 14464.203503784218
-1.0101010101010104 12350.429894184103
1.0101010101010104 11420.522287364709
3.030303030303031 16541.631040075714
5.050505050505052 22400.318504303636
7.070707070707073 26206.55649112578
9.090909090909093 27200.54370207846
11.111111111111114 27408.65700188641
13.131313131313135 28617.577416459317
15.151515151515156 28478.703355639267
17.171717171717177 27362.395829158435
19.191919191919197 28373.401579908386
21.212121212121218 28455.105183899064
23.23232323232324 29272.094973679345
25.25252525252526 27621.075757516886
27.27272727272728 29134.924900301285
29.2929292929293 26472.35132617791
31.313131313131322 28581.3771568641
33.33333333333334 28113.91990625943
35.353535353535364 33516.36208843387
37.373737373737384 27123.307442983274
39.393939393939405 30709.69276069498
41.414141414141426 29461.5491142818
43.43434343434345 26875.170454400228
45.45454545454547 23855.592096748784
47.47474747474749 25264.202773741075
49.49494949494951 25292.011398393068
51.51515151515153 24111.885803071385
53.53535353535355 28871.26514526836
55.55555555555557 21730.926792348848
57.57575757575759 28325.36572486293
59.59595959595961 22545.25430952442
61.616161616161634 10885.159428494708
