s_d_bin s_d
-98.98989898989899 0.0
-96.96969696969697 0.0
-94.94949494949495 0.0
-92.92929292929293 0.0
-90.9090909090909 0.0
-88.88888888888889 0.0
-86.86868686868686 0.0
-84.84848484848484 0.0
-82.82828282828282 0.0
-80.8080808080808 8.136629627194422e-07
-78.78787878787878 8.136629627194422e-07
-76.76767676767676 8.136629627194422e-07
-74.74747474747474 0.0
-72.72727272727272 0.0
-70.7070707070707 8.136629627194422e-07
-68.68686868686868 1.6273259254388844e-06
-66.66666666666666 8.136629627194422e-07
-64.64646464646464 2.440988888158335e-06
-62.62626262626262 3.2546518508777688e-06
-60.6060606060606 4.068314813597211e-06
-58.58585858585858 3.2546518508777688e-06
-56.56565656565656 4.068314813597211e-06
-54.54545454545454 8.136629627194421e-06
-52.525252525252526 1.1391281478072231e-05
-50.505050505050505 1.3018607403511075e-05
-48.484848484848484 1.3018607403511075e-05
-46.464646464646464 1.790058517982773e-05
-44.44444444444444 2.4409888881583267e-05
-42.42424242424242 4.475146294956932e-05
-40.4040404040404 5.6956407390360956e-05
-38.38383838383838 7.160234071931092e-05
-36.36363636363636 0.00011635380366888024
-34.34343434343434 0.00014727299625221904
-32.32323232323232 0.00023677592215135768
-30.303030303030297 0.00028640936287724366
-28.282828282828277 0.00037103031100006566
-26.262626262626256 0.0004727381813399959
-24.242424242424235 0.0006533713590637121
-22.222222222222214 0.0007925077256887368
-20.202020202020194 0.0009047932145440197
-18.181818181818173 0.0011879479255703857
-16.161616161616152 0.001578506147675718
-14.141414141414131 0.0019373315142349916
-12.12121212121211 0.0023091754881977766
-10.10101010101009 0.0031301614175816943
-8.080808080808069 0.004325432309816555
-6.060606060606048 0.006326229535143664
-4.0404040404040344 0.010645966204221256
-2.0202020202020208 0.021247994608455514
0.0 0.050425948451574706
2.0202020202020208 0.0907901407061608
4.0404040404040416 0.07843060030245247
6.060606060606062 0.05350647642843052
8.080808080808083 0.03698504997041225
10.101010101010104 0.027022560654875398
12.121212121212125 0.020530343875336966
14.141414141414145 0.015537707936090467
16.161616161616166 0.011903889144585438
18.181818181818187 0.009327018541652967
20.202020202020208 0.007604494049575907
22.22222222222223 0.005982050101913339
24.24242424242425 0.004885232428167531
26.26262626262627 0.003977998224735353
28.28282828282829 0.003333577158261555
30.30303030303031 0.0026915970806759147
32.32323232323233 0.0022538464067328547
34.34343434343435 0.0018087727661253202
36.363636363636374 0.0015646738773094874
38.383838383838395 0.0013303389440462881
40.404040404040416 0.0010683394700506277
42.424242424242436 0.0008950292589913865
44.44444444444446 0.0008193586034584783
46.46464646464648 0.0007168370701558285
48.4848484848485 0.0005720050627917679
50.50505050505052 0.00047192451837727646
52.52525252525254 0.00043775067394305993
54.54545454545456 0.0004027631665461239
56.56565656565658 0.0003279061739759352
58.5858585858586 0.0003140739036097047
60.60606060606062 0.00027501808139917145
62.626262626262644 0.00020504306660529945
64.64646464646466 0.0002001610888289828
66.66666666666669 0.0001814468406864356
68.6868686868687 0.00017249654809652174
70.70707070707073 0.00015866427773029125
72.72727272727275 0.0001277450851469524
74.74747474747477 0.00011635380366888024
76.76767676767679 0.00010658984811624693
78.78787878787881 8.380728516010254e-05
80.80808080808083 7.241600368203035e-05
82.82828282828285 7.078867775659148e-05
84.84848484848487 5.3701755539483183e-05
86.8686868686869 5.9397396278519284e-05
88.88888888888891 5.3701755539483183e-05
90.90909090909093 5.20744296140443e-05
92.92929292929294 4.963344072588667e-05
94.94949494949495 3.336018147149713e-05
96.96969696969697 3.09191925833388e-05
98.98989898989899 2.4409888881583267e-05

-98.98989898989899 1.215143635501096e-06
-96.96969696969697 1.51892954437637e-06
-94.94949494949495 1.215143635501096e-06
-92.92929292929293 1.51892954437637e-06
-90.9090909090909 9.113577266258221e-07
-88.88888888888889 2.430287271002192e-06
-86.86868686868686 1.51892954437637e-06
-84.84848484848484 1.8227154532516441e-06
-82.82828282828282 1.215143635501096e-06
-80.8080808080808 1.51892954437637e-06
-78.78787878787878 2.734073179877466e-06
-76.76767676767676 1.215143635501096e-06
-74.74747474747474 3.3416449976280143e-06
-72.72727272727272 4.860574542004384e-06
-70.7070707070707 4.556788633129111e-06
-68.68686868686868 5.468146359754932e-06
-66.66666666666666 3.6454309065032883e-06
-64.64646464646464 6.075718177505502e-06
-62.62626262626262 7.59464772188185e-06
-60.6060606060606 7.290861813006577e-06
-58.58585858585858 7.898433630757124e-06
-56.56565656565656 1.215143635501096e-05
-54.54545454545454 1.1847650446135687e-05
-52.525252525252526 1.4277937717137928e-05
-50.505050505050505 1.8530940441391717e-05
-48.484848484848484 2.3695300892271374e-05
-46.464646464646464 3.0682376796402675e-05
-44.44444444444444 2.946723316090158e-05
-42.42424242424242 4.161866951591254e-05
-40.4040404040404 4.526410042241583e-05
-38.38383838383838 5.7111750868551515e-05
-36.36363636363636 8.262976721407452e-05
-34.34343434343434 9.386984584245966e-05
-32.32323232323232 0.0001497664530755101
-30.303030303030297 0.00020657441803518633
-28.282828282828277 0.00029041932888476197
-26.262626262626256 0.00042894570333188695
-24.242424242424235 0.0005635228609636333
-22.222222222222214 0.0007530852681018042
-20.202020202020194 0.0009997594261085267
-18.181818181818173 0.001364606302667731
-16.161616161616152 0.0018792196323024451
-14.141414141414131 0.0027273898898822102
-12.12121212121211 0.003677328426935192
-10.10101010101009 0.005153727944069024
-8.080808080808069 0.007792108562650778
-6.060606060606048 0.012351631268959766
-4.0404040404040344 0.020494916342270506
-2.0202020202020208 0.034929911374296754
0.0 0.05783901433439892
2.0202020202020208 0.08482219011842737
4.0404040404040416 0.08767686630412834
6.060606060606062 0.057422827639239796
8.080808080808083 0.03418988890027659
10.101010101010104 0.02147644861384637
12.121212121212125 0.014499397644707953
14.141414141414145 0.010073844524212961
16.161616161616166 0.007226155414416143
18.181818181818187 0.0053211139798593
20.202020202020208 0.0038848142026970045
22.22222222222223 0.0029561406792652915
24.24242424242425 0.002341277999701737
26.26262626262627 0.0018597773341344273
28.28282828282829 0.0014338694898912933
30.30303030303031 0.001217270136863223
32.32323232323233 0.000964520260678995
34.34343434343435 0.0007937925798910911
36.363636363636374 0.0006619494954392221
38.383838383838395 0.0005559282132417514
40.404040404040416 0.00045780536467503793
42.424242424242436 0.00040069361380648647
44.44444444444446 0.0003466197220266877
46.46464646464648 0.0002867738979782587
48.4848484848485 0.0002491044452777247
50.50505050505052 0.00022176371347895003
52.52525252525254 0.00018743590577604405
54.54545454545456 0.0001710314666967793
56.56565656565658 0.00015250052625538754
58.5858585858586 0.0001412604476270024
60.60606060606062 0.00010784399765072227
62.626262626262644 9.508498947796076e-05
64.64646464646466 9.022441493595639e-05
66.66666666666669 7.321240403894103e-05
68.6868686868687 6.045339586617952e-05
70.70707070707073 5.437767768867405e-05
72.72727272727275 5.2251176326547125e-05
74.74747474747477 5.1036032691046034e-05
76.76767676767679 3.888459633603507e-05
78.78787878787881 3.888459633603507e-05
80.80808080808083 3.2505092249654314e-05
82.82828282828285 2.7036945889899386e-05
84.84848484848487 2.430287271002192e-05
86.8686868686869 2.6733159981024115e-05
