s_d_bin lambda_cond_mean
-100.0 nan
-97.97979797979798 nan
-95.95959595959596 nan
-93.93939393939394 nan
-91.91919191919192 nan
-89.8989898989899 nan
-87.87878787878788 nan
-85.85858585858585 nan
-83.83838383838383 nan
-81.81818181818181 nan
-79.79797979797979 nan
-77.77777777777777 -51818.29050147248
-75.75757575757575 nan
-73.73737373737373 nan
-71.71717171717171 -98943.93216738329
-69.69696969696969 -65056.17596574209
-67.67676767676767 nan
-65.65656565656565 nan
-63.63636363636363 -89360.88838508716
-61.61616161616161 -137377.5192724903
-59.59595959595959 -137013.69459248052
-57.57575757575757 -94751.24622291123
-55.55555555555555 -151416.88423502608
-53.53535353535353 -123473.6556658228
-51.515151515151516 -78231.02888865204
-49.494949494949495 -105351.34470050882
-47.474747474747474 -105255.7860676464
-45.45454545454545 -132569.516565146
-43.43434343434343 -116569.77049698851
-41.41414141414141 -116261.82057907226
-39.39393939393939 -127333.45601304091
-37.37373737373737 -118042.23727813254
-35.35353535353535 -125593.42532446407
-33.33333333333333 -118439.8805207959
-31.313131313131308 -124306.66840881185
-29.292929292929287 -119101.14203947973
-27.272727272727266 -122732.46182438309
-25.252525252525245 -118849.66617205672
-23.232323232323225 -126026.35487031413
-21.212121212121204 -111838.32075555377
-19.191919191919183 -115770.45566789282
-17.171717171717162 -119424.2302919632
-15.151515151515142 -111390.97831486216
-13.13131313131312 -113667.912858872
-11.1111111111111 -112872.32274164211
-9.09090909090908 -109092.93114717948
-7.0707070707070585 -108403.96955414576
-5.050505050505038 -103113.56959299343
-3.030303030303031 -96720.15354765444
-1.0101010101010104 -96558.16752794411
1.0101010101010104 -93922.9274535084
3.030303030303031 -85869.56895540743
5.050505050505052 -94910.37789743315
7.070707070707073 -104891.95653391679
9.090909090909093 -111177.85899714622
11.111111111111114 -117282.59294751254
13.131313131313135 -119520.87624960196
15.151515151515156 -119797.21628985266
17.171717171717177 -117301.82886210221
19.191919191919197 -118399.99160233533
21.212121212121218 -117500.00031720265
23.23232323232324 -117679.08374174991
25.25252525252526 -116172.33110276522
27.27272727272728 -114885.79588802005
29.2929292929293 -113728.15661797652
31.313131313131322 -116097.51110087408
33.33333333333334 -117926.18054343548
35.353535353535364 -116165.99937025069
37.373737373737384 -126890.99659662874
39.393939393939405 -107403.37076565827
41.414141414141426 -123319.37321161166
43.43434343434345 -107626.3967093875
45.45454545454547 -114675.49306412278
47.47474747474749 -105904.65516720593
49.49494949494951 -104967.15645984664
51.51515151515153 -102466.91796008189
53.53535353535355 -117577.21053664053
55.55555555555557 -101403.81790722947
57.57575757575759 -102033.88034326815
