lambda_bin_x lambda_bin_y lambda_jpdf
-296969.69696969696 -15.0 4.045301432534468e-09
-296969.69696969696 -14.696969696969697 5.663422005548256e-09
-296969.69696969696 -14.393939393939394 4.854361719041333e-09
-296969.69696969696 -14.09090909090909 8.89966315157583e-09
-296969.69696969696 -13.787878787878787 9.708723438082723e-09
-296969.69696969696 -13.484848484848484 6.4724822920551485e-09
-296969.69696969696 -13.181818181818182 1.1326844011096511e-08
-296969.69696969696 -12.878787878787879 1.0517783724589617e-08
-296969.69696969696 -12.575757575757576 8.090602865068936e-09
-296969.69696969696 -12.272727272727273 1.0517783724589554e-08
-296969.69696969696 -11.969696969696969 7.281542578562042e-09
-296969.69696969696 -11.666666666666666 1.3754024870617191e-08
-296969.69696969696 -11.363636363636363 1.4563085157124084e-08
-296969.69696969696 -11.06060606060606 1.779932630315166e-08
-296969.69696969696 -10.757575757575758 1.537214544363089e-08
-296969.69696969696 -10.454545454545453 1.5372145443631068e-08
-296969.69696969696 -10.151515151515152 1.4563085157124e-08
-296969.69696969696 -9.848484848484848 1.618120573013787e-08
-296969.69696969696 -9.545454545454545 1.2135904297603404e-08
-296969.69696969696 -9.242424242424242 1.6990266016644764e-08
-296969.69696969696 -8.93939393939394 1.9417446876165445e-08
-296969.69696969696 -8.636363636363637 1.9417446876165333e-08
-296969.69696969696 -8.333333333333332 2.4271808595206947e-08
-296969.69696969696 -8.030303030303031 2.346274830869978e-08
-296969.69696969696 -7.727272727272727 2.0226507162672338e-08
-296969.69696969696 -7.424242424242424 3.3171471746782635e-08
-296969.69696969696 -7.121212121212121 3.236241146027574e-08
-296969.69696969696 -6.818181818181818 3.883489375233089e-08
-296969.69696969696 -6.515151515151516 4.207113489835822e-08
-296969.69696969696 -6.212121212121211 3.8025833465824e-08
-296969.69696969696 -5.909090909090908 3.8025833465824e-08
-296969.69696969696 -5.6060606060606055 4.773455690390672e-08
-296969.69696969696 -5.303030303030303 5.9061400915003236e-08
-296969.69696969696 -5.0 5.258891862294809e-08
-296969.69696969696 -4.696969696969697 6.31067023475377e-08
-296969.69696969696 -4.3939393939393945 5.8252340628496e-08
-296969.69696969696 -4.09090909090909 7.6051666931648e-08
-296969.69696969696 -3.787878787878787 5.177985833644119e-08
-296969.69696969696 -3.4848484848484844 7.200636549911352e-08
-296969.69696969696 -3.1818181818181817 6.22976420610308e-08
-296969.69696969696 -2.878787878787879 9.466005352130656e-08
-296969.69696969696 -2.575757575757576 7.281542578561999e-08
-296969.69696969696 -2.2727272727272716 8.414226979671694e-08
-296969.69696969696 -1.9696969696969688 9.708723438082723e-08
-296969.69696969696 -1.666666666666666 1.011325358133617e-07
-296969.69696969696 -1.3636363636363633 1.027506563863755e-07
-296969.69696969696 -1.0606060606060606 1.1326844011096511e-07
-296969.69696969696 -0.7575757575757578 1.1407750039747133e-07
-296969.69696969696 -0.45454545454545325 1.399674295656926e-07
-296969.69696969696 -0.1515151515151505 1.1974092240302026e-07
-296969.69696969696 0.15151515151515227 1.383493089926788e-07
-296969.69696969696 0.45454545454545503 1.2944964584110297e-07
-296969.69696969696 0.7575757575757578 1.1974092240301954e-07
-296969.69696969696 1.0606060606060623 1.4967615300377617e-07
-296969.69696969696 1.3636363636363633 1.512942735767882e-07
-296969.69696969696 1.6666666666666679 1.5453051472281758e-07
-296969.69696969696 1.9696969696969688 1.440127309982262e-07
-296969.69696969696 2.2727272727272734 1.5533957500932266e-07
-296969.69696969696 2.575757575757578 1.3349494727363821e-07
-296969.69696969696 2.878787878787879 1.4239461042521243e-07
-296969.69696969696 3.1818181818181834 1.529123941498038e-07
-296969.69696969696 3.4848484848484844 1.3996742956569177e-07
-296969.69696969696 3.787878787878789 1.326858869871313e-07
-296969.69696969696 4.09090909090909 1.294496458411022e-07
-296969.69696969696 4.3939393939393945 1.23786223835554e-07
-296969.69696969696 4.696969696969699 1.3187682670062443e-07
-296969.69696969696 5.0 1.1731374154349888e-07
-296969.69696969696 5.3030303030303045 1.1165031953795198e-07
-296969.69696969696 5.6060606060606055 1.1569562097048512e-07
-296969.69696969696 5.90909090909091 1.0032347552685539e-07
-296969.69696969696 6.212121212121211 9.708723438082665e-08
-296969.69696969696 6.515151515151516 7.605166693164755e-08
-296969.69696969696 6.81818181818182 1.0113253581336229e-07
-296969.69696969696 7.121212121212121 6.5533883207058e-08
-296969.69696969696 7.424242424242426 7.847884779116914e-08
-296969.69696969696 7.727272727272727 6.796106406657866e-08
-296969.69696969696 8.030303030303031 8.980569180226466e-08
-296969.69696969696 8.333333333333336 7.362448607212774e-08
