s_d_bin s_d
-99.49748743718592 6.902699684002065e-07
-98.4924623115578 0.0
-97.48743718592965 0.0
-96.4824120603015 0.0
-95.47738693467338 3.4513498420010327e-07
-94.47236180904522 3.4513498420009835e-07
-93.46733668341707 3.4513498420010327e-07
-92.46231155778895 3.4513498420010327e-07
-91.4572864321608 0.0
-90.45226130653268 3.4513498420010327e-07
-89.44723618090453 1.035404952600295e-06
-88.44221105527637 1.0354049526003097e-06
-87.43718592964825 1.0354049526003097e-06
-86.4321608040201 6.902699684001967e-07
-85.42713567839195 0.0
-84.42211055276383 3.4513498420010327e-07
-83.41708542713567 0.0
-82.41206030150755 1.0354049526003097e-06
-81.4070351758794 3.4513498420009835e-07
-80.40201005025125 1.0354049526003097e-06
-79.39698492462313 6.902699684002065e-07
-78.39195979899498 3.4513498420009835e-07
-77.38693467336682 3.4513498420010327e-07
-76.3819095477387 1.380539936800413e-06
-75.37688442211055 6.902699684002065e-07
-74.37185929648243 2.0708099052006193e-06
-73.36683417085428 6.902699684001967e-07
-72.36180904522612 6.902699684002065e-07
-71.356783919598 1.380539936800413e-06
-70.35175879396985 1.7256749210004915e-06
-69.3467336683417 6.902699684002065e-07
-68.34170854271358 3.106214857800929e-06
-67.33668341708542 6.902699684002065e-07
-66.3316582914573 3.106214857800929e-06
-65.32663316582915 2.4159448894006886e-06
-64.321608040201 2.761079873600826e-06
-63.31658291457287 3.7964848262011354e-06
-62.311557788944725 3.451349842001008e-06
-61.30653266331659 3.451349842001008e-06
-60.301507537688444 3.7964848262011354e-06
-59.29648241206031 5.867294731401755e-06
-58.29145728643216 6.5575646998019145e-06
-57.286432160804026 7.938104636602318e-06
-56.28140703517588 5.177024763001548e-06
-55.276381909547744 7.592969652402271e-06
-54.2713567839196 6.902699684002016e-06
-53.26633165829146 1.1044319494403225e-05
-52.26130653266332 1.3115129399603922e-05
-51.25628140703518 1.1044319494403305e-05
-50.25125628140704 1.2079724447003528e-05
-49.2462311557789 1.4495669336404233e-05
-48.24120603015076 1.173458946280351e-05
-47.23618090452262 1.1044319494403305e-05
-46.231155778894475 1.5531074289004535e-05
-45.22613065326634 1.5876209273204636e-05
-44.221105527638194 2.381431390980712e-05
-43.21608040201006 2.2778908957206816e-05
-42.21105527638191 2.0708099052006047e-05
-41.206030150753776 2.4504583878207154e-05
-40.20100502512563 2.346917892560702e-05
-39.195979899497495 3.554890337261063e-05
-38.19095477386935 3.5894038356810484e-05
-37.18592964824121 4.969943772481452e-05
-36.18090452261307 5.6602137408816934e-05
-35.17587939698493 8.283239620802477e-05
-34.170854271356795 9.387671570242808e-05
-33.16582914572865 0.00012148751443843462
-32.16080402010051 0.00013632831875904077
-31.15577889447237 0.00018395694657865504
-30.150753768844226 0.00021432882518826108
-29.14572864321608 0.0002757628523758825
-28.140703517587944 0.0003206304003218959
-27.135678391959807 0.0004296930553291285
-26.13065326633167 0.0005266759858893576
-25.125628140703526 0.0006198624316233766
-24.120603015075382 0.0006661105195061993
-23.115577889447245 0.0007907042488024365
-22.1105527638191 0.0008787136697734503
-21.105527638190956 0.0009687939006496898
-20.10050251256282 0.0011085735692507315
-19.095477386934682 0.0013039199703079902
-18.090452261306545 0.0014450801788458323
-17.0854271356784 0.0016207538858036617
-16.080402010050257 0.001866489994554158
-15.07537688442212 0.002115677453146633
-14.070351758793976 0.00242146704914789
-13.065326633165832 0.0028066376915152394
-12.060301507537694 0.003257038845896374
-11.055276381909557 0.003724696749487514
-10.05025125628142 0.0042437797657244695
-9.045226130653276 0.00508694453212525
-8.040201005025132 0.0061696329775610455
-7.035175879396995 0.007814546312258737
