s_d_bin lambda_cond_mean
-15.0 31905.62814620384
-14.696969696969697 34782.930981427715
-14.393939393939394 30817.841670531398
-14.09090909090909 35360.97119779887
-13.787878787878787 29245.479542237008
-13.484848484848484 31178.657466133554
-13.181818181818182 32419.976907142227
-12.878787878787879 27425.421207344796
-12.575757575757576 29437.00102506243
-12.272727272727273 31565.630849774116
-11.969696969696969 32790.51009859637
-11.666666666666666 29840.172446883716
-11.363636363636363 32101.76807828785
-11.06060606060606 31707.864059496336
-10.757575757575758 30051.951189796386
-10.454545454545453 27859.092411132355
-10.151515151515152 26063.677685997645
-9.848484848484848 29443.862032283065
-9.545454545454545 32504.013235863993
-9.242424242424242 29865.18339103327
-8.93939393939394 28447.22206178106
-8.636363636363637 32106.254637477465
-8.333333333333332 28172.12061987526
-8.030303030303031 29406.563879735826
-7.727272727272727 27951.527710213562
-7.424242424242424 27579.998862953995
-7.121212121212121 28851.881725893858
-6.818181818181818 27649.43368035217
-6.515151515151516 28653.895966416305
-6.212121212121211 28407.52450082335
-5.909090909090908 27791.19369334517
-5.6060606060606055 26780.09833730166
-5.303030303030303 28709.870126609716
-5.0 27188.732921637366
-4.696969696969697 27368.123667934768
-4.3939393939393945 25189.33847131428
-4.09090909090909 25488.31321955963
-3.787878787878787 24960.47346591885
-3.4848484848484844 25666.46042654147
-3.1818181818181817 24544.5233160479
-2.878787878787879 24361.953992013372
-2.575757575757576 24200.339661480128
-2.2727272727272716 23975.796552284926
-1.9696969696969688 23953.933969000853
-1.666666666666666 22888.542921806464
-1.3636363636363633 22154.26280087744
-1.0606060606060606 22362.473988212034
-0.7575757575757578 21206.75279504175
-0.45454545454545325 21547.01041658171
-0.1515151515151505 21953.877143431902
0.15151515151515227 21250.10574222999
0.45454545454545503 21149.24021642837
0.7575757575757578 21772.437512095035
1.0606060606060623 21241.986564265368
1.3636363636363633 22153.675387773994
1.6666666666666679 22722.642914182077
1.9696969696969688 23915.925727879807
2.2727272727272734 23737.496825691593
2.575757575757578 24854.082329497367
2.878787878787879 25830.764331193153
3.1818181818181834 26258.73431102563
3.4848484848484844 26980.321208271293
3.787878787878789 27570.59402055955
4.09090909090909 28265.227769760095
4.3939393939393945 29276.86613953966
4.696969696969699 29814.222353044377
5.0 30617.829253555046
5.3030303030303045 31094.25618607467
5.6060606060606055 32593.7522542489
5.90909090909091 33684.91955085673
6.212121212121211 33918.190363470676
6.515151515151516 35174.94003607275
6.81818181818182 34637.68902448852
7.121212121212121 36035.32973372003
7.424242424242426 35941.28406069313
7.727272727272727 37507.691261882246
8.030303030303031 37328.635943723115
8.333333333333336 37541.185441615526
8.636363636363637 38875.04858697212
8.939393939393941 39312.4838260858
9.242424242424242 39732.52902418209
9.545454545454547 39669.39484822915
9.848484848484848 40535.466016040795
10.151515151515152 41432.663591179306
10.454545454545457 40948.31466243363
10.757575757575758 42213.97334775639
11.060606060606062 42286.94192414667
11.363636363636363 43045.69305793255
