lambda_bin_x lambda_bin_y lambda_jpdf
-197979.797979798 -15.0 9.00510157755877e-09
-197979.797979798 -14.696969696969697 1.6421067582607168e-08
-197979.797979798 -14.393939393939394 1.4302220152593255e-08
-197979.797979798 -14.09090909090909 1.748049129761408e-08
-197979.797979798 -13.787878787878787 1.3772508295089883e-08
-197979.797979798 -13.484848484848484 1.801020315511754e-08
-197979.797979798 -13.181818181818182 2.0129050585131366e-08
-197979.797979798 -12.878787878787879 1.801020315511754e-08
-197979.797979798 -12.575757575757576 1.9069626870124453e-08
-197979.797979798 -12.272727272727273 2.6485592875172697e-08
-197979.797979798 -11.969696969696969 2.3307321730152113e-08
-197979.797979798 -11.666666666666666 2.4896457302662478e-08
-197979.797979798 -11.363636363636363 2.9663864020193593e-08
-197979.797979798 -11.06060606060606 3.231242330771088e-08
-197979.797979798 -10.757575757575758 3.0193575877696876e-08
-197979.797979798 -10.454545454545453 2.8604440305186848e-08
-197979.797979798 -10.151515151515152 4.290666045777977e-08
-197979.797979798 -9.848484848484848 3.9198677455255816e-08
-197979.797979798 -9.545454545454545 4.396608417278693e-08
-197979.797979798 -9.242424242424242 4.6614643460304226e-08
-197979.797979798 -8.93939393939394 4.926320274782151e-08
-197979.797979798 -8.636363636363637 5.7738592467876477e-08
-197979.797979798 -8.333333333333332 5.1911762035339093e-08
-197979.797979798 -8.030303030303031 5.6679168752869567e-08
-197979.797979798 -7.727272727272727 6.674369404543558e-08
-197979.797979798 -7.424242424242424 7.89270667680151e-08
-197979.797979798 -7.121212121212121 6.40951347579183e-08
-197979.797979798 -6.818181818181818 7.204081262047016e-08
-197979.797979798 -6.515151515151516 7.045167704795937e-08
-197979.797979798 -6.212121212121211 9.693726992313264e-08
-197979.797979798 -5.909090909090908 9.269957506310497e-08
-197979.797979798 -5.6060606060606055 1.1282862564823634e-07
-197979.797979798 -5.303030303030303 1.0700179521569832e-07
-197979.797979798 -5.0 1.3242796437586425e-07
-197979.797979798 -4.696969696969697 1.218337272257951e-07
-197979.797979798 -4.3939393939393945 1.4514104895594635e-07
-197979.797979798 -4.09090909090909 1.4620047267095414e-07
-197979.797979798 -3.787878787878787 1.5096787938848525e-07
-197979.797979798 -3.4848484848484844 1.7586433669114772e-07
-197979.797979798 -3.1818181818181817 1.848694382687065e-07
-197979.797979798 -2.878787878787879 2.1506301414640355e-07
-197979.797979798 -2.575757575757576 2.2406811572396103e-07
-197979.797979798 -2.2727272727272716 2.2936523429899688e-07
-197979.797979798 -1.9696969696969688 2.537319797441559e-07
-197979.797979798 -1.666666666666666 2.738610303292873e-07
-197979.797979798 -1.3636363636363633 2.537319797441559e-07
-197979.797979798 -1.0606060606060606 2.860444030518668e-07
-197979.797979798 -0.7575757575757578 2.8339584376434783e-07
-197979.797979798 -0.45454545454545325 3.2047567378959146e-07
-197979.797979798 -0.1515151515151505 3.2948077536715026e-07
-197979.797979798 0.15151515151515227 3.6285262238986807e-07
-197979.797979798 0.45454545454545503 3.644417579623784e-07
-197979.797979798 0.7575757575757578 3.750359951124454e-07
-197979.797979798 1.0606060606060623 3.538475208123114e-07
-197979.797979798 1.3636363636363633 3.692091646799074e-07
-197979.797979798 1.6666666666666679 3.686794528224083e-07
-197979.797979798 1.9696969696969688 3.4749097852226574e-07
-197979.797979798 2.2727272727272734 3.421938599472312e-07
-197979.797979798 2.575757575757578 3.4484241923475253e-07
-197979.797979798 2.878787878787879 3.368967413721967e-07
-197979.797979798 3.1818181818181834 3.0405460620698616e-07
-197979.797979798 3.4848484848484844 3.1147057221203096e-07
-197979.797979798 3.787878787878789 3.0087633506196535e-07
-197979.797979798 4.09090909090909 2.8710382676687206e-07
-197979.797979798 4.3939393939393945 2.675044880392442e-07
-197979.797979798 4.696969696969699 2.4260803073658475e-07
-197979.797979798 5.0 2.6379650503672004e-07
-197979.797979798 5.3030303030303045 2.4313774259408816e-07
-197979.797979798 5.6060606060606055 2.023499295663194e-07
-197979.797979798 5.90909090909091 2.1294416671639098e-07
-197979.797979798 6.212121212121211 1.8116145526618124e-07
-197979.797979798 6.515151515151516 1.795723196936709e-07
-197979.797979798 6.81818181818182 1.6527009954107952e-07
-197979.797979798 7.121212121212121 1.4725989638596017e-07
-197979.797979798 7.424242424242426 1.488490319584723e-07
-197979.797979798 7.727272727272727 1.2501199837081512e-07
-197979.797979798 8.030303030303031 1.080612189307046e-07
-197979.797979798 8.333333333333336 1.032938122131747e-07
-197979.797979798 8.636363636363637 1.001155410681528e-07
-197979.797979798 8.939393939393941 8.952130391808474e-08
-197979.797979798 9.242424242424242 9.111043949059406e-08
-197979.797979798 9.545454545454547 7.468937190798788e-08
-197979.797979798 9.848484848484848 8.369447348554572e-08
-197979.797979798 10.151515151515152 7.786764305300774e-08
-197979.797979798 10.454545454545457 7.098138890546366e-08
