c_bin s_d_cond_mean
0.0 2.60968791998917
0.010101010101010102 2.5761934591085076
0.020202020202020204 2.5473691508606264
0.030303030303030304 2.519775389710279
0.04040404040404041 2.4995641494905083
0.05050505050505051 2.156328639228139
0.06060606060606061 1.9666302524912624
0.07070707070707072 1.9443759817837794
0.08080808080808081 1.9446905388956355
0.09090909090909091 1.9729026321962382
0.10101010101010102 1.9700008715662842
0.11111111111111112 1.9569673993773504
0.12121212121212122 1.9417261462553679
0.13131313131313133 1.9372612491794732
0.14141414141414144 1.9252685434573915
0.15151515151515152 1.8932333587520276
0.16161616161616163 1.8647845431096477
0.17171717171717174 1.8214030344122636
0.18181818181818182 1.7759682191604402
0.19191919191919193 1.747511999050002
0.20202020202020204 1.7382937156657317
0.21212121212121213 1.7401119985446987
0.22222222222222224 1.7497725328122353
0.23232323232323235 1.743011000765564
0.24242424242424243 1.7442543842758014
0.25252525252525254 1.7549398136649859
0.26262626262626265 1.7739948524338116
0.27272727272727276 1.7996129522756703
0.2828282828282829 1.8232816204120668
0.29292929292929293 1.8453574091783795
0.30303030303030304 1.8621325905548425
0.31313131313131315 1.8788759395887702
0.32323232323232326 1.8956672615132473
0.33333333333333337 1.91063372024386
0.3434343434343435 1.9256564560016964
0.3535353535353536 1.9474344267046422
0.36363636363636365 1.957742719140365
0.37373737373737376 1.9796665428926095
0.38383838383838387 1.9932715960843401
0.393939393939394 2.0124255786055345
0.4040404040404041 2.0204949574387956
0.4141414141414142 2.0284470557724585
0.42424242424242425 2.030571438702691
0.43434343434343436 2.0426616033227005
0.4444444444444445 2.043979459519807
0.4545454545454546 2.0535148407120256
0.4646464646464647 2.0576956819698804
0.4747474747474748 2.0551826054516633
0.48484848484848486 2.055791514914182
0.494949494949495 2.06481911952398
0.5050505050505051 2.083434785178651
0.5151515151515152 2.0958006926548
0.5252525252525253 2.1211124645765356
0.5353535353535354 2.143993113893117
0.5454545454545455 2.1762602384436787
0.5555555555555556 2.2003666390463605
0.5656565656565657 2.2363595973348134
0.5757575757575758 2.279353908750175
0.5858585858585859 2.3347946466576848
0.595959595959596 2.3799086774082423
0.6060606060606061 2.4124836807797405
0.6161616161616162 2.45172423487785
0.6262626262626263 2.4887949486518797
0.6363636363636365 2.519943826188597
0.6464646464646465 2.549163462543242
0.6565656565656566 2.5747134325789554
0.6666666666666667 2.610189787058305
0.6767676767676768 2.6419783302076754
0.686868686868687 2.6581424519544123
0.696969696969697 2.6773978203066675
0.7070707070707072 2.7022314971785084
0.7171717171717172 2.7373004071232683
0.7272727272727273 2.764209856358236
0.7373737373737375 2.7927211857136967
0.7474747474747475 2.8166143514900703
0.7575757575757577 2.8421362856438313
0.7676767676767677 2.8777976108700627
0.7777777777777778 2.9241026051340846
0.787878787878788 2.976212382784701
0.797979797979798 3.0386051112138506
0.8080808080808082 3.1240706300948395
0.8181818181818182 3.220223247525545
0.8282828282828284 3.345303606932735
0.8383838383838385 3.4625605359365483
0.8484848484848485 3.5863977003928014
0.8585858585858587 3.7506641325368886
0.8686868686868687 3.920925592690524
0.8787878787878789 4.053779959727846
0.888888888888889 4.150989552705687
0.8989898989898991 4.226289822145551
0.9090909090909092 4.229274654024891
0.9191919191919192 4.164268961275945
0.9292929292929294 3.9733337943125853
0.9393939393939394 3.5346503974836256
0.9494949494949496 2.5511944184678415
0.9595959595959597 1.3929158041514629
0.9696969696969697 1.3673733778696673
0.9797979797979799 1.3362718906396207
0.98989898989899 1.2962146316367094
1.0 1.241326925848155
