s_d_bin lambda_cond_mean
-100.0 nan
-97.97979797979798 nan
-95.95959595959596 nan
-93.93939393939394 nan
-91.91919191919192 nan
-89.8989898989899 nan
-87.87878787878788 nan
-85.85858585858585 nan
-83.83838383838383 -295787.7460473907
-81.81818181818181 nan
-79.79797979797979 nan
-77.77777777777777 nan
-75.75757575757575 nan
-73.73737373737373 -220709.73487792123
-71.71717171717171 nan
-69.69696969696969 -266124.05103111384
-67.67676767676767 -139608.4959289956
-65.65656565656565 -167951.34471423127
-63.63636363636363 -128615.65718257817
-61.61616161616161 nan
-59.59595959595959 -290900.43477637414
-57.57575757575757 -127974.74900981167
-55.55555555555555 -252260.20607585134
-53.53535353535353 -272931.24994329794
-51.515151515151516 -120592.88831375986
-49.494949494949495 -235386.69051885718
-47.474747474747474 -190456.19370282782
-45.45454545454545 -239936.4109295043
-43.43434343434343 -181571.71756313715
-41.41414141414141 -175190.59896858694
-39.39393939393939 -168318.33522865706
-37.37373737373737 -207127.35739991078
-35.35353535353535 -199256.8986786712
-33.33333333333333 -198447.664027085
-31.313131313131308 -202220.37156783952
-29.292929292929287 -188158.9371161713
-27.272727272727266 -181567.29256171387
-25.252525252525245 -196872.00638357436
-23.232323232323225 -198987.4857287284
-21.212121212121204 -203941.53620699805
-19.191919191919183 -213892.11819280792
-17.171717171717162 -196610.8573209407
-15.151515151515142 -198378.18150152467
-13.13131313131312 -200099.96948814776
-11.1111111111111 -199903.6465719199
-9.09090909090908 -200162.28830007795
-7.0707070707070585 -189889.4832154469
-5.050505050505038 -181202.72250102265
-3.030303030303031 -172982.74382798682
-1.0101010101010104 -158901.35163556886
1.0101010101010104 -151106.48515988927
3.030303030303031 -164441.81593046192
5.050505050505052 -180558.51365147388
7.070707070707073 -191540.70521640911
9.090909090909093 -198325.24790380598
11.111111111111114 -200897.05076719177
13.131313131313135 -199585.82855612435
15.151515151515156 -203590.16678535557
17.171717171717177 -195782.53202010898
19.191919191919197 -201529.38061974398
21.212121212121218 -203007.23911299926
23.23232323232324 -199717.53254141705
25.25252525252526 -191100.60824877775
27.27272727272728 -199288.32091600276
29.2929292929293 -190913.46605513725
31.313131313131322 -201495.35217515597
33.33333333333334 -197371.0958266289
35.353535353535364 -197834.03458553465
37.373737373737384 -193405.47961293443
39.393939393939405 -182704.3075574478
41.414141414141426 -192016.886314471
43.43434343434345 -197842.2289366875
45.45454545454547 -177260.98104522904
47.47474747474749 -187877.3865144006
49.49494949494951 -171694.8546667043
51.51515151515153 -195097.233197449
53.53535353535355 -175795.01102632965
55.55555555555557 -179287.54618761232
57.57575757575759 -168679.31559758188
