s_d_bin lambda_cond_mean
-15.0 80230.47069606798
-14.696969696969697 79133.53333230887
-14.393939393939394 80252.26835788322
-14.09090909090909 78501.76744258268
-13.787878787878787 80683.58364295206
-13.484848484848484 77851.46129456368
-13.181818181818182 77341.7334448394
-12.878787878787879 78245.08618236362
-12.575757575757576 73589.76269536179
-12.272727272727273 78482.28980189699
-11.969696969696969 77224.30854241237
-11.666666666666666 76680.60952893742
-11.363636363636363 78137.79411453042
-11.06060606060606 74857.27696727126
-10.757575757575758 75092.0586233023
-10.454545454545453 74197.68699879975
-10.151515151515152 72733.99075740285
-9.848484848484848 73352.37564417052
-9.545454545454545 73050.17980335116
-9.242424242424242 73202.72204563236
-8.93939393939394 73830.58439476253
-8.636363636363637 72870.29097788018
-8.333333333333332 71923.99439226647
-8.030303030303031 73305.28274609419
-7.727272727272727 72043.45478748668
-7.424242424242424 74400.25531417782
-7.121212121212121 72775.50270812536
-6.818181818181818 72503.76733612113
-6.515151515151516 71763.20496437767
-6.212121212121211 71764.3021008874
-5.909090909090908 71840.82790316267
-5.6060606060606055 71999.60746203651
-5.303030303030303 70254.2080353222
-5.0 69525.62879507172
-4.696969696969697 70384.84415269099
-4.3939393939393945 69365.7346935788
-4.09090909090909 69379.80450005342
-3.787878787878787 69119.68466498032
-3.4848484848484844 67974.79908521377
-3.1818181818181817 67936.56209727052
-2.878787878787879 66940.31805845367
-2.575757575757576 67207.58937221956
-2.2727272727272716 67555.44650784261
-1.9696969696969688 67689.0842513636
-1.666666666666666 67965.24312157671
-1.3636363636363633 68124.21337452272
-1.0606060606060606 68595.61304854344
-0.7575757575757578 69853.39712532292
-0.45454545454545325 71028.79549382074
-0.1515151515151505 71434.04476016974
0.15151515151515227 71799.392140236
0.45454545454545503 71441.02361368494
0.7575757575757578 71345.06583674773
1.0606060606060623 70553.39824624883
1.3636363636363633 69805.49677173326
1.6666666666666679 69259.03798530309
1.9696969696969688 69446.9722394268
2.2727272727272734 70726.48055257351
2.575757575757578 72343.28221487858
2.878787878787879 74214.19345152676
3.1818181818181834 76228.83613530407
3.4848484848484844 78964.19176061994
3.787878787878789 81429.15492552184
4.09090909090909 83611.89209683963
4.3939393939393945 85835.09599556887
4.696969696969699 87695.31753648813
5.0 89337.80478597163
5.3030303030303045 90862.14415903966
5.6060606060606055 92034.24739622354
5.90909090909091 93369.75117127177
6.212121212121211 94335.08544128043
6.515151515151516 94151.67597591126
6.81818181818182 96418.04675917665
7.121212121212121 97021.24090910147
7.424242424242426 97489.305901255
7.727272727272727 97924.98096177143
8.030303030303031 98471.40092326312
8.333333333333336 99088.75590494451
8.636363636363637 99204.9646688206
8.939393939393941 99788.89654691829
9.242424242424242 100543.36548927103
9.545454545454547 100368.24052614208
9.848484848484848 98969.51532113712
10.151515151515152 99354.63014985711
10.454545454545457 100007.90286378289
10.757575757575758 100567.4175604959
11.060606060606062 99689.39261655201
11.363636363636363 101144.79938764173
11.666666666666668 100546.4784825336
11.969696969696969 99920.19386798225
12.272727272727273 99485.29486704318
12.575757575757578 101387.09638161848
12.878787878787879 99847.07437527512
13.181818181818183 100095.90988208119
13.484848484848484 99380.65794282468
13.787878787878789 99662.44676598698
14.090909090909093 101068.25085745445
14.393939393939394 100379.056207115
14.696969696969699 99210.43722601408
15.0 98657.10322076935

-15.0 84765.83084077148
-14.696969696969697 84145.81420361041
-14.393939393939394 82001.66303809594
-14.09090909090909 79036.88219444716
-13.787878787878787 83659.92247739177
-13.484848484848484 89408.52991769632
-13.181818181818182 82470.37026311774
-12.878787878787879 79953.74616207866
-12.575757575757576 83548.4083588148
-12.272727272727273 81506.22834423566
-11.969696969696969 87842.64577899802
-11.666666666666666 87632.59977153926
-11.363636363636363 86228.20660547163
-11.06060606060606 89383.87858696972
-10.757575757575758 87156.41809041586
-10.454545454545453 84115.0254893325
-10.151515151515152 87716.42244004755
-9.848484848484848 88228.47428077941
-9.545454545454545 86604.24005414109
-9.242424242424242 86852.7897521155
-8.93939393939394 85100.05655951884
-8.636363636363637 85982.05354494246
-8.333333333333332 86552.30405826545
-8.030303030303031 85928.46684257737
-7.727272727272727 86437.3633355456
-7.424242424242424 88365.6086269495
-7.121212121212121 85178.82513169569
-6.818181818181818 85778.65144217537
-6.515151515151516 85347.20342005286
-6.212121212121211 84029.87691155696
-5.909090909090908 83677.4333855842
-5.6060606060606055 82429.04190223418
-5.303030303030303 80547.6102908017
-5.0 79215.62845777484
-4.696969696969697 79098.40998669677
-4.3939393939393945 77611.3951580012
-4.09090909090909 76920.65453016578
-3.787878787878787 75240.62498815177
-3.4848484848484844 74665.81835916992
-3.1818181818181817 74240.2813977553
-2.878787878787879 73465.52717488255
-2.575757575757576 73858.1745635838
-2.2727272727272716 74538.60187055376
-1.9696969696969688 74888.17719678447
-1.666666666666666 75034.37628160353
-1.3636363636363633 75971.29997828555
-1.0606060606060606 76173.9723936683
-0.7575757575757578 78456.92948849608
-0.45454545454545325 78486.66205348037
-0.1515151515151505 79222.4481036727
0.15151515151515227 79721.3412842577
0.45454545454545503 81131.41051655952
0.7575757575757578 80676.13823213923
1.0606060606060623 80243.306630367
1.3636363636363633 79784.45257514907
1.6666666666666679 78938.97576787561
1.9696969696969688 78732.60956678154
2.2727272727272734 78241.44898514563
2.575757575757578 78224.66006683749
2.878787878787879 77894.69447798902
3.1818181818181834 79096.08982529839
3.4848484848484844 79652.56436806715
3.787878787878789 80737.48997805742
4.09090909090909 81759.22473284905
4.3939393939393945 83955.65944559469
4.696969696969699 86466.89319764994
5.0 88863.19073581732
5.3030303030303045 90593.99042083378
5.6060606060606055 93757.25584986841
5.90909090909091 95440.4433842859
6.212121212121211 97794.62885478583
6.515151515151516 99189.77342233455
6.81818181818182 100932.13634156888
7.121212121212121 101369.02372425841
7.424242424242426 101051.34263596658
7.727272727272727 101972.96684436286
8.030303030303031 104053.82935134116
8.333333333333336 104068.64639558343
8.636363636363637 104855.40453738876
8.939393939393941 103672.26170986462
9.242424242424242 103037.65178425366
9.545454545454547 104561.42303963953
9.848484848484848 104516.6911264574
10.151515151515152 104715.45048916251
10.454545454545457 103617.78324362224
10.757575757575758 103817.37705212149
11.060606060606062 105058.79110953136
11.363636363636363 105558.28690007854
11.666666666666668 102097.42644087337
11.969696969696969 103405.19678550464
12.272727272727273 103939.34907975825
12.575757575757578 104758.77718652222
12.878787878787879 102982.68312325727
13.181818181818183 102929.40918809228
13.484848484848484 106159.54727033467
13.787878787878789 105037.24815315446
14.090909090909093 105866.44584399462
14.393939393939394 103459.15767955728
14.696969696969699 104663.00109784341
15.0 105688.0674466037

-15.0 75627.34321718155
-14.696969696969697 74394.59901967087
-14.393939393939394 70978.8255119379
-14.09090909090909 72157.94054782037
-13.787878787878787 73339.2450983971
-13.484848484848484 73150.13993907913
-13.181818181818182 70576.45837793832
-12.878787878787879 68879.27502927155
-12.575757575757576 72075.67808590716
-12.272727272727273 70114.06017802295
-11.969696969696969 71006.15321255467
-11.666666666666666 70674.27276170721
-11.363636363636363 68817.77238941294
