s_d_bin s_d
-99.49748743718592 0.0
-98.4924623115578 0.0
-97.48743718592965 6.170443143242277e-07
-96.4824120603015 6.170443143242364e-07
-95.47738693467338 6.170443143242364e-07
-94.47236180904522 0.0
-93.46733668341707 3.085221571621182e-06
-92.46231155778895 0.0
-91.4572864321608 0.0
-90.45226130653268 0.0
-89.44723618090453 6.170443143242277e-07
-88.44221105527637 6.170443143242364e-07
-87.43718592964825 6.170443143242364e-07
-86.4321608040201 0.0
-85.42713567839195 6.170443143242364e-07
-84.42211055276383 2.4681772572969455e-06
-83.41708542713567 6.170443143242364e-07
-82.41206030150755 6.170443143242364e-07
-81.4070351758794 1.2340886286484554e-06
-80.40201005025125 1.2340886286484728e-06
-79.39698492462313 1.2340886286484728e-06
-78.39195979899498 6.170443143242277e-07
-77.38693467336682 6.170443143242364e-07
-76.3819095477387 1.2340886286484728e-06
-75.37688442211055 3.085221571621182e-06
-74.37185929648243 1.2340886286484728e-06
-73.36683417085428 1.851132942972683e-06
-72.36180904522612 1.8511329429727094e-06
-71.356783919598 1.2340886286484728e-06
-70.35175879396985 1.851132942972683e-06
-69.3467336683417 3.7022658859454187e-06
-68.34170854271358 6.170443143242364e-06
-67.33668341708542 1.2340886286484728e-06
-66.3316582914573 3.085221571621182e-06
-65.32663316582915 5.553398828918049e-06
-64.321608040201 4.936354514593891e-06
-63.31658291457287 4.936354514593891e-06
-62.311557788944725 4.319310200269624e-06
-61.30653266331659 3.702265885945392e-06
-60.301507537688444 8.021576086215073e-06
-59.29648241206031 3.085221571621182e-06
-58.29145728643216 6.787487457566553e-06
-57.286432160804026 6.17044314324232e-06
-56.28140703517588 9.872709029187782e-06
-55.276381909547744 8.021576086215073e-06
-54.2713567839196 1.234088628648464e-05
-53.26633165829146 1.7894285115402728e-05
-52.26130653266332 1.7894285115402853e-05
-51.25628140703518 1.4809063543781675e-05
-50.25125628140704 2.3447683944320816e-05
-49.2462311557789 1.7277240801078497e-05
-48.24120603015076 2.0979506687024034e-05
-47.23618090452262 2.2830639629996744e-05
-46.231155778894475 2.714994983026621e-05
-45.22613065326634 2.2213595315672354e-05
-44.221105527638194 3.763970317377842e-05
-43.21608040201006 3.825674748810266e-05
-42.21105527638191 4.442719063134471e-05
-41.206030150753776 5.553398828918088e-05
-40.20100502512563 6.293852006107211e-05
-39.195979899497495 7.898167223350226e-05
-38.19095477386935 8.206689380512286e-05
-37.18592964824121 9.687595734890443e-05
-36.18090452261307 0.00011723841972160492
-35.17587939698493 0.00014870767975214098
-34.170854271356795 0.00017338945232511042
-33.16582914572865 0.00016413378761024456
-32.16080402010051 0.00021473142138483427
-31.15577889447237 0.00022337004178537358
-30.150753768844226 0.0002671801881023906
-29.14572864321608 0.0003461618603358966
-28.140703517587944 0.00038935496233859316
-27.135678391959807 0.0004664855016291227
-26.13065326633167 0.000522019489918304
-25.125628140703526 0.000563978503292344
-24.120603015075382 0.0007052816512726022
-23.115577889447245 0.0007725394815339439
-22.1105527638191 0.0008410314004239223
-21.105527638190956 0.0009971436119479659
-20.10050251256282 0.001082912771639035
-19.095477386934682 0.0012495147365065788
-18.090452261306545 0.001388349707229532
-17.0854271356784 0.0016006129513570467
-16.080402010050257 0.001865942006516491
-15.07537688442212 0.0021645914546494214
-14.070351758793976 0.0024459636619812383
-13.065326633165832 0.0027032711410544794
-12.060301507537694 0.0032246735866584596
-11.055276381909557 0.003677584113372449
-10.05025125628142 0.004285989807296146
-9.045226130653276 0.005004229389169486
-8.040201005025132 0.006227211220160194
