c_bin s_d_cond_mean
0.1 1.7820747354867885
0.10808080808080808 1.7638165965069625
0.11616161616161616 1.7475007077044866
0.12424242424242425 1.7454642736183532
0.13232323232323234 1.741733856504778
0.14040404040404042 1.7336779276482124
0.1484848484848485 1.7208998702443905
0.15656565656565657 1.707202109917107
0.16464646464646465 1.6992770378318995
0.17272727272727273 1.687072841899817
0.1808080808080808 1.6762291252748784
0.18888888888888888 1.6836506134015665
0.19696969696969696 1.6998528143760805
0.20505050505050504 1.714624941628416
0.21313131313131314 1.734172955215008
0.22121212121212122 1.7558965974106524
0.2292929292929293 1.7726863452063029
0.23737373737373738 1.7886613474799813
0.24545454545454545 1.8044270706222267
0.2535353535353535 1.8224812183741173
0.26161616161616164 1.8420319571508754
0.2696969696969697 1.8615190662408292
0.2777777777777778 1.8753093460067918
0.28585858585858587 1.886529479346277
0.29393939393939394 1.887766886667962
0.302020202020202 1.8913390068169307
0.3101010101010101 1.8935660976564777
0.3181818181818182 1.8985929107737303
0.32626262626262625 1.8996332499180755
0.3343434343434344 1.9009845581052902
0.3424242424242424 1.9035249921755157
0.35050505050505054 1.9081623870799522
0.35858585858585856 1.9159505163918344
0.3666666666666667 1.9208655984012053
0.3747474747474747 1.9329713278581397
0.38282828282828285 1.9425175015186789
0.3909090909090909 1.9515997731081256
0.398989898989899 1.9652165946159157
0.407070707070707 1.9721045518489961
0.41515151515151516 1.980395754563309
0.4232323232323232 1.990355292518546
0.4313131313131313 2.0043262236935355
0.43939393939393945 2.016787095661522
0.44747474747474747 2.0273630783912715
0.4555555555555556 2.0422842658948257
0.4636363636363636 2.0557370943046864
0.47171717171717176 2.0681713074404966
0.4797979797979798 2.0818830040645753
0.4878787878787879 2.0971293543225986
0.49595959595959593 2.1134328809425638
0.5040404040404041 2.1375806664181383
0.5121212121212121 2.1578294961264843
0.5202020202020202 2.1808566658634327
0.5282828282828282 2.2044205345508696
0.5363636363636364 2.2311433771880367
0.5444444444444444 2.2597298200572205
0.5525252525252525 2.2791574075954366
0.5606060606060607 2.308442819274222
0.5686868686868687 2.3341806170459396
0.5767676767676768 2.360567486321095
0.5848484848484848 2.394350616229977
0.592929292929293 2.426035315021301
0.601010101010101 2.4559076712559227
0.609090909090909 2.4816137982774586
0.6171717171717171 2.513526575147418
0.6252525252525253 2.5389533776682986
0.6333333333333333 2.5592973564510375
0.6414141414141414 2.582626299528067
0.6494949494949495 2.608273398434741
0.6575757575757576 2.632051722444127
0.6656565656565656 2.6613738729384497
0.6737373737373737 2.6876235264489274
0.6818181818181818 2.7147596280769006
0.6898989898989899 2.73814345610125
0.6979797979797979 2.7589079900436615
0.706060606060606 2.7784333327695836
0.7141414141414141 2.815069345611359
0.7222222222222222 2.8474177378559014
0.7303030303030302 2.8798352674241205
0.7383838383838384 2.9149087440362806
0.7464646464646464 2.9492608505567235
0.7545454545454545 2.9817866338213195
0.7626262626262627 3.0244631106706437
0.7707070707070707 3.065566118027906
0.7787878787878788 3.118613332985449
0.7868686868686868 3.1801446845785613
0.794949494949495 3.2449777162528775
0.803030303030303 3.324209222986886
0.8111111111111111 3.403814809064849
0.8191919191919191 3.490828824815587
0.8272727272727273 3.5834592181320777
0.8353535353535353 3.6785419072910157
0.8434343434343434 3.7674592341513957
0.8515151515151514 3.88308430105655
0.8595959595959596 3.9993067260458197
0.8676767676767676 4.116254171550384
0.8757575757575757 4.2088284297654965
0.8838383838383839 4.283442108268551
0.8919191919191919 4.330222580777193
0.9 4.386210131409411
