s_d_bin s_d
-99.49748743718592 6.076473178325273e-07
-98.4924623115578 0.0
-97.48743718592965 6.076473178325187e-07
-96.4824120603015 6.076473178325273e-07
-95.47738693467338 0.0
-94.47236180904522 0.0
-93.46733668341707 6.076473178325273e-07
-92.46231155778895 0.0
-91.4572864321608 6.076473178325273e-07
-90.45226130653268 0.0
-89.44723618090453 0.0
-88.44221105527637 0.0
-87.43718592964825 6.076473178325273e-07
-86.4321608040201 1.2152946356650375e-06
-85.42713567839195 6.076473178325273e-07
-84.42211055276383 1.2152946356650546e-06
-83.41708542713567 1.2152946356650546e-06
-82.41206030150755 0.0
-81.4070351758794 0.0
-80.40201005025125 6.076473178325273e-07
-79.39698492462313 1.2152946356650546e-06
-78.39195979899498 1.2152946356650375e-06
-77.38693467336682 2.4305892713301093e-06
-76.3819095477387 0.0
-75.37688442211055 2.4305892713301093e-06
-74.37185929648243 2.4305892713301093e-06
-73.36683417085428 0.0
-72.36180904522612 1.8229419534975819e-06
-71.356783919598 1.8229419534975819e-06
-70.35175879396985 1.2152946356650375e-06
-69.3467336683417 3.6458839069951637e-06
-68.34170854271358 2.4305892713301093e-06
-67.33668341708542 4.253531224827691e-06
-66.3316582914573 6.076473178325273e-07
-65.32663316582915 4.86117854266015e-06
-64.321608040201 3.0382365891626367e-06
-63.31658291457287 1.2152946356650546e-06
-62.311557788944725 0.0
-61.30653266331659 2.430589271330092e-06
-60.301507537688444 4.861178542660219e-06
-59.29648241206031 3.6458839069951637e-06
-58.29145728643216 3.645883906995138e-06
-57.286432160804026 2.430589271330092e-06
-56.28140703517588 5.468825860492746e-06
-55.276381909547744 6.0764731783252734e-06
-54.2713567839196 7.291767813990276e-06
-53.26633165829146 6.684120496157753e-06
-52.26130653266332 6.6841204961578e-06
-51.25628140703518 6.6841204961578e-06
-50.25125628140704 7.8994151318228e-06
-49.2462311557789 1.033000440315289e-05
-48.24120603015076 1.4583535627980655e-05
-47.23618090452262 1.5798830263645707e-05
-46.231155778894475 1.5191182945813074e-05
-45.22613065326634 1.9444714170640735e-05
-44.221105527638194 1.9444714170640874e-05
-43.21608040201006 1.762177221714329e-05
-42.21105527638191 1.822941953497569e-05
-41.206030150753776 3.524354443428633e-05
-40.20100502512563 1.8837066852808346e-05
-39.195979899497495 3.1597660527291414e-05
-38.19095477386935 3.767413370561642e-05
-37.18592964824121 3.888942834128147e-05
-36.18090452261307 4.3142959566109433e-05
-35.17587939698493 6.137237910108525e-05
-34.170854271356795 6.92717942329081e-05
-33.16582914572865 7.17023835042372e-05
-32.16080402010051 9.418533426404173e-05
-31.15577889447237 0.00010147710207803205
-30.150753768844226 0.00011970652161300617
-29.14572864321608 0.00013915123578364875
-28.140703517587944 0.00017074889631094015
-27.135678391959807 0.00019201655243507863
-26.13065326633167 0.00023394421736552302
-25.125628140703526 0.00031901484186207236
-24.120603015075382 0.00034089014530404776
-23.115577889447245 0.00042960665370759675
-22.1105527638191 0.0005177155147933059
-21.105527638190956 0.0006137237910108526
-20.10050251256282 0.0007085167725927267
-19.095477386934682 0.0007923721024536156
-18.090452261306545 0.0009856039495243591
-17.0854271356784 0.0011460228414321301
-16.080402010050257 0.0013465464563168802
-15.07537688442212 0.0016977666060240813
-14.070351758793976 0.001952978479513715
-13.065326633165832 0.002436058097190602
-12.060301507537694 0.0030667960131007654
-11.055276381909557 0.0036422380230881684
-10.05025125628142 0.004566469593511442
-9.045226130653276 0.0055265523556867575
-8.040201005025132 0.006929002365244308
-7.035175879396995 0.009025993259084361
-6.030150753768851 0.011861275644090764
-5.025125628140707 0.01599874623121261
-4.02010050251257 0.022744239106471498
-3.0150753768844325 0.033129539415547214
-2.0100502512562954 0.047990769867777346
-1.0050251256281513 0.06910529886782102
-7.105427357601002e-15 0.10159437801037374
1.00502512562813 0.1296208952507634
2.010050251256274 0.12374008450877844
3.0150753768844183 0.0930788084982687
4.020100502512555 0.06596923106048833
5.025125628140692 0.047960995149203545
6.0301507537688295 0.03609485832656995
7.035175879396974 0.02749786407387497
8.040201005025118 0.021142480776664953
9.045226130653255 0.016450835835680012
10.050251256281399 0.013213290926268119
11.055276381909543 0.010464294460393953
12.06030150753768 0.008418953588569665
13.065326633165817 0.006962422967725097
14.070351758793954 0.005671172417330977
15.075376884422099 0.004779146154752759
16.080402010050243 0.004110126457819214
17.08542713567838 0.0034587285331027454
18.090452261306524 0.0029489124334412136
19.095477386934668 0.0025472575563539545
20.100502512562805 0.002225204477902715
21.105527638190942 0.0020021979122581773
22.11055276381908 0.0017810142885671375
23.115577889447223 0.0015695530219613956
24.120603015075368 0.0013520152821773733
25.125628140703505 0.001191596390269586
26.13065326633165 0.0010560910383929174
27.135678391959793 0.0009284851016481018
28.14070351758793 0.0008075632853994288
29.145728643216074 0.0007012250047787266
30.15075376884421 0.0006678044022979569
31.15577889447235 0.0005772649519408927
32.160804020100485 0.000507993157708
33.16582914572862 0.00043689842152158095
34.170854271356774 0.00038950193073064446
35.17587939698491 0.00037127251119567945
36.18090452261305 0.00032873719894739264
37.1859296482412 0.00031901484186207236
38.190954773869336 0.0002570348154431627
39.19597989949747 0.0002491354003113327
40.201005025125625 0.0002400206905438449
41.20603015075376 0.00021814538710188038
42.2110552763819 0.00019444714170640596
43.216080402010036 0.00016710301240394738
44.22110552763817 0.0001592035972721199
45.226130653266324 0.00014158182505497687
46.23115577889446 0.00012517534747350238
47.2361809045226 0.0001233524055200013
48.241206030150735 9.904651280670334e-05
49.24623115577887 0.00010573063330285825
50.251256281407024 8.871650840354773e-05
51.25628140703516 9.175474499271292e-05
52.2613065326633 8.446297717872011e-05
53.26633165829145 9.357768694620789e-05
54.271356783919586 6.44106156902488e-05
55.27638190954772 6.441061569024698e-05
56.281407035175874 5.3472963969261645e-05
57.28643216080401 6.015708446542105e-05
58.29145728643215 5.043472738009905e-05
59.296482412060286 5.59035532405933e-05
60.30150753768842 3.949707565911371e-05
61.306532663316574 4.010472297694623e-05
62.31155778894471 4.314295956611005e-05
63.31658291457285 3.8281781023448675e-05
64.32160804020099 3.4635897116454545e-05
65.32663316582912 3.281295516295601e-05
66.33165829145727 3.099001320945845e-05
67.33668341708541 3.099001320945933e-05
68.34170854271355 2.6736481984630822e-05
69.3467336683417 3.4028249798621045e-05
70.35175879396984 2.6736481984631578e-05
71.35678391959797 2.309059807763571e-05
72.36180904522612 2.4913540031133266e-05
73.36683417085426 1.4583535627980862e-05
74.3718592964824 2.4305892713300745e-05
75.37688442211054 1.8837066852808614e-05
76.38190954773867 1.5191182945812966e-05
77.38693467336682 1.5191182945812966e-05
78.39195979899496 1.7014124899311003e-05
79.3969849246231 1.2152946356650372e-05
80.40201005025123 1.2152946356650718e-05
81.40703517587937 1.6406477581478005e-05
82.41206030150752 1.2760593674482892e-05
83.41708542713566 1.0937651720985647e-05
84.4221105527638 1.0937651720985337e-05
85.42713567839195 3.6458839069951125e-06
86.43216080402009 9.114709767488038e-06
87.43718592964822 1.0330004403152818e-05
