lambda_bin_x lambda_bin_y lambda_jpdf
-197979.797979798 -15.0 1.8489675890187066e-09
-197979.797979798 -14.696969696969697 5.54690276705612e-09
-197979.797979798 -14.393939393939394 7.395870356074783e-09
-197979.797979798 -14.09090909090909 1.109380553411224e-08
-197979.797979798 -13.787878787878787 9.244837945093533e-09
-197979.797979798 -13.484848484848484 9.244837945093533e-09
-197979.797979798 -13.181818181818182 3.6979351780374133e-09
-197979.797979798 -12.878787878787879 7.3958703560748265e-09
-197979.797979798 -12.575757575757576 7.3958703560748265e-09
-197979.797979798 -12.272727272727273 1.664070830116826e-08
-197979.797979798 -11.969696969696969 7.3958703560748265e-09
-197979.797979798 -11.666666666666666 7.3958703560748265e-09
-197979.797979798 -11.363636363636363 1.4791740712149653e-08
-197979.797979798 -11.06060606060606 1.2942773123130945e-08
-197979.797979798 -10.757575757575758 1.664070830116826e-08
-197979.797979798 -10.454545454545453 1.2942773123131022e-08
-197979.797979798 -10.151515151515152 1.294277312313087e-08
-197979.797979798 -9.848484848484848 7.3958703560748265e-09
-197979.797979798 -9.545454545454545 7.3958703560748265e-09
-197979.797979798 -9.242424242424242 2.0338643479205776e-08
-197979.797979798 -8.93939393939394 2.4036578657243185e-08
-197979.797979798 -8.636363636363637 1.4791740712149565e-08
-197979.797979798 -8.333333333333332 1.1093805534112304e-08
-197979.797979798 -8.030303030303031 2.403657865724305e-08
-197979.797979798 -7.727272727272727 2.7734513835280597e-08
-197979.797979798 -7.424242424242424 1.8489675890187067e-08
-197979.797979798 -7.121212121212121 3.143244901331801e-08
-197979.797979798 -6.818181818181818 4.252625454743025e-08
-197979.797979798 -6.515151515151516 3.513038419135522e-08
-197979.797979798 -6.212121212121211 2.9583481424299306e-08
-197979.797979798 -5.909090909090908 2.7734513835280597e-08
-197979.797979798 -5.6060606060606055 4.067728695841155e-08
-197979.797979798 -5.303030303030303 3.143244901331801e-08
-197979.797979798 -5.0 3.5130384191355424e-08
-197979.797979798 -4.696969696969697 4.252625454743025e-08
-197979.797979798 -4.3939393939393945 3.6979351780373915e-08
-197979.797979798 -4.09090909090909 4.807315731448637e-08
-197979.797979798 -3.787878787878787 3.143244901331801e-08
-197979.797979798 -3.4848484848484844 5.916696284859861e-08
-197979.797979798 -3.1818181818181817 3.5130384191355424e-08
-197979.797979798 -2.878787878787879 4.992212490350508e-08
-197979.797979798 -2.575757575757576 6.471386561565435e-08
-197979.797979798 -2.2727272727272716 9.059941186191662e-08
-197979.797979798 -1.9696969696969688 7.210973597172954e-08
-197979.797979798 -1.666666666666666 7.210973597172954e-08
-197979.797979798 -1.3636363636363633 7.210973597172954e-08
-197979.797979798 -1.0606060606060606 7.395870356074827e-08
-197979.797979798 -0.7575757575757578 9.799528221799088e-08
-197979.797979798 -0.45454545454545325 8.32035415058418e-08
-197979.797979798 -0.1515151515151505 7.210973597172954e-08
-197979.797979798 0.15151515151515227 9.984424980701016e-08
-197979.797979798 0.45454545454545503 8.50525090948605e-08
-197979.797979798 0.7575757575757578 9.984424980700956e-08
-197979.797979798 1.0606060606060623 9.059941186191715e-08
-197979.797979798 1.3636363636363633 8.87504442728974e-08
-197979.797979798 1.6666666666666679 9.799528221799202e-08
-197979.797979798 1.9696969696969688 9.429734703995347e-08
-197979.797979798 2.2727272727272734 8.320354150584131e-08
-197979.797979798 2.575757575757578 7.210973597172997e-08
-197979.797979798 2.878787878787879 6.101593043761696e-08
-197979.797979798 3.1818181818181834 8.320354150584229e-08
-197979.797979798 3.4848484848484844 7.765663873878522e-08
-197979.797979798 3.787878787878789 1.072401201630856e-07
-197979.797979798 4.09090909090909 7.765663873878522e-08
-197979.797979798 4.3939393939393945 7.210973597172913e-08
-197979.797979798 4.696969696969699 8.690147668387972e-08
-197979.797979798 5.0 5.916696284859826e-08
-197979.797979798 5.3030303030303045 6.101593043761767e-08
-197979.797979798 5.6060606060606055 3.882831936939261e-08
-197979.797979798 5.90909090909091 4.8073157314486654e-08
-197979.797979798 6.212121212121211 4.6224189725467396e-08
-197979.797979798 6.515151515151516 1.1093805534112175e-08
-197979.797979798 6.81818181818182 3.14324490133182e-08
-197979.797979798 7.121212121212121 2.218761106822435e-08
-197979.797979798 7.424242424242426 3.697935178037435e-08
-197979.797979798 7.727272727272727 1.8489675890186958e-08
-197979.797979798 8.030303030303031 2.403657865724305e-08
-197979.797979798 8.333333333333336 1.6640708301168457e-08
-197979.797979798 8.636363636363637 2.218761106822435e-08
-197979.797979798 8.939393939393941 2.2187611068224608e-08
-197979.797979798 9.242424242424242 9.244837945093479e-09
-197979.797979798 9.545454545454547 2.4036578657243327e-08
-197979.797979798 9.848484848484848 2.403657865724305e-08
-197979.797979798 10.151515151515152 2.0338643479205654e-08
-197979.797979798 10.454545454545457 1.479174071214974e-08
-197979.797979798 10.757575757575758 9.244837945093479e-09
-197979.797979798 11.060606060606062 1.2942773123131022e-08
