s_d_bin lambda_cond_mean
-15.0 82984.1863520373
-14.696969696969697 95183.63468246083
-14.393939393939394 92212.69134985462
-14.09090909090909 83374.93889066327
-13.787878787878787 91838.72468497699
-13.484848484848484 95438.82797283764
-13.181818181818182 90813.03675354856
-12.878787878787879 90799.45057012855
-12.575757575757576 88510.2546312529
-12.272727272727273 94549.98669038147
-11.969696969696969 89181.53166364318
-11.666666666666666 88882.8104222639
-11.363636363636363 86769.86324769151
-11.06060606060606 82344.35055016098
-10.757575757575758 87983.52516943074
-10.454545454545453 84713.37643436779
-10.151515151515152 86527.23461325403
-9.848484848484848 85061.48984757304
-9.545454545454545 80747.68307887796
-9.242424242424242 86826.80019909306
-8.93939393939394 86271.1955731495
-8.636363636363637 87609.28608787636
-8.333333333333332 85689.54789329186
-8.030303030303031 87995.7859618013
-7.727272727272727 82067.27137364424
-7.424242424242424 87466.14334002508
-7.121212121212121 83681.58830662072
-6.818181818181818 85741.57524219874
-6.515151515151516 84851.3070046487
-6.212121212121211 83853.54574600379
-5.909090909090908 79738.42712359913
-5.6060606060606055 76362.8588552818
-5.303030303030303 80840.75356103928
-5.0 75862.24324542534
-4.696969696969697 78642.61902075006
-4.3939393939393945 80866.97116277624
-4.09090909090909 79668.26387088934
-3.787878787878787 79075.76801151026
-3.4848484848484844 80667.54261907852
-3.1818181818181817 81064.0507937399
-2.878787878787879 77557.95377756262
-2.575757575757576 77098.194852437
-2.2727272727272716 79046.53595786475
-1.9696969696969688 77847.26386474984
-1.666666666666666 81376.90357269319
-1.3636363636363633 79098.71291463057
-1.0606060606060606 79346.05985209893
-0.7575757575757578 79872.45764144612
-0.45454545454545325 79190.78954389515
-0.1515151515151505 79407.6412106038
0.15151515151515227 78247.0507058772
0.45454545454545503 77263.81444280276
0.7575757575757578 77776.99214221054
1.0606060606060623 76722.25350154018
1.3636363636363633 75529.8845013022
1.6666666666666679 74854.9791559842
1.9696969696969688 71742.36526914913
2.2727272727272734 70328.62178293821
2.575757575757578 70618.91311673398
2.878787878787879 72735.91977283276
3.1818181818181834 73848.41391686768
3.4848484848484844 75929.93860453647
3.787878787878789 79206.73313560916
4.09090909090909 80370.42902135538
4.3939393939393945 83001.53193354885
4.696969696969699 84839.71223759883
5.0 87844.69073092195
5.3030303030303045 92132.51383713164
5.6060606060606055 93669.2867568243
5.90909090909091 95859.95488568522
6.212121212121211 97097.89647600582
6.515151515151516 103633.06244028543
6.81818181818182 99772.637123504
7.121212121212121 99872.92871183269
7.424242424242426 102275.23757504356
7.727272727272727 101674.11877458695
8.030303030303031 105384.17320627418
8.333333333333336 104940.46544650543
8.636363636363637 106562.38453762706
8.939393939393941 104089.40054244928
9.242424242424242 108995.9305024442
9.545454545454547 103707.86468369195
9.848484848484848 104214.90953316701
10.151515151515152 103420.85350718883
10.454545454545457 105454.71494413003
10.757575757575758 107337.45430621532
11.060606060606062 108987.65541887861
11.363636363636363 106550.99156702316
11.666666666666668 101482.91182832218
11.969696969696969 107999.28686935747
12.272727272727273 108103.89671391755
12.575757575757578 106367.94508724638
12.878787878787879 105357.22168547413
13.181818181818183 106972.57160412472
13.484848484848484 103928.18591272154
13.787878787878789 105810.90346743327
14.090909090909093 108195.65709160142
14.393939393939394 105286.1406130231
14.696969696969699 105473.59002945598
15.0 101815.99658572867

-15.0 102893.11619837927
-14.696969696969697 96585.13065322473
-14.393939393939394 104397.2173051327
-14.09090909090909 93625.05769540156
-13.787878787878787 97614.32777615248
-13.484848484848484 95098.40916874695
-13.181818181818182 99555.3570119421
-12.878787878787879 90190.82437028036
-12.575757575757576 98545.06361330512
-12.272727272727273 95508.98567167598
-11.969696969696969 97257.52706505892
-11.666666666666666 84272.20737152713
-11.363636363636363 90169.91957573134
-11.06060606060606 88992.70206108788
-10.757575757575758 87269.61384913193
-10.454545454545453 82047.04492442495
-10.151515151515152 79546.75188624577
-9.848484848484848 82378.80219730105
-9.545454545454545 81663.98553655803
-9.242424242424242 78298.57858021594
-8.93939393939394 75935.03468361682
-8.636363636363637 72452.91227337765
-8.333333333333332 72425.79027684208
-8.030303030303031 69658.96993573093
-7.727272727272727 70114.2340663707
-7.424242424242424 74610.27274680768
-7.121212121212121 69321.63387919871
-6.818181818181818 70064.86492325013
-6.515151515151516 69929.17568381298
-6.212121212121211 71850.17473879586
-5.909090909090908 70031.6787054503
-5.6060606060606055 72011.2936957374
-5.303030303030303 69980.92998606937
-5.0 71358.86865349117
-4.696969696969697 73026.22173672644
-4.3939393939393945 73052.17648276035
-4.09090909090909 73387.39228608682
-3.787878787878787 74457.72505128615
-3.4848484848484844 77969.02446298253
-3.1818181818181817 77568.56813943654
-2.878787878787879 78556.52588460018
-2.575757575757576 81000.44165400499
-2.2727272727272716 79797.24360318003
-1.9696969696969688 82474.49847547144
-1.666666666666666 82704.23976630051
-1.3636363636363633 85392.44243401343
-1.0606060606060606 86653.34799875868
-0.7575757575757578 85131.65097755418
-0.45454545454545325 86056.9331542486
-0.1515151515151505 90157.37560934764
0.15151515151515227 90905.55918195193
0.45454545454545503 91692.76301394161
0.7575757575757578 89606.97214438157
1.0606060606060623 90625.20930034063
1.3636363636363633 90493.40955256684
1.6666666666666679 91751.82712831853
1.9696969696969688 92660.29977287978
2.2727272727272734 90833.3638464108
