s_d_bin lambda_cond_mean
-15.0 -158796.31876447875
-14.696969696969697 -160246.73353623672
-14.393939393939394 -157724.40813441382
-14.09090909090909 -164976.32739638316
-13.787878787878787 -150692.52620595478
-13.484848484848484 -158728.34033932755
-13.181818181818182 -160190.75070868176
-12.878787878787879 -150899.0093136715
-12.575757575757576 -155356.99957449938
-12.272727272727273 -158960.155273414
-11.969696969696969 -155826.7094326712
-11.666666666666666 -154332.84256310717
-11.363636363636363 -156138.8593826147
-11.06060606060606 -158841.69447843885
-10.757575757575758 -155929.88355110923
-10.454545454545453 -149361.78966406692
-10.151515151515152 -150071.52093168857
-9.848484848484848 -155260.48262116508
-9.545454545454545 -157464.76887504008
-9.242424242424242 -152737.2882551556
-8.93939393939394 -150532.09426583996
-8.636363636363637 -157564.72205679002
-8.333333333333332 -153426.30148471682
-8.030303030303031 -152329.8652605942
-7.727272727272727 -151291.0953171889
-7.424242424242424 -149465.262301788
-7.121212121212121 -153202.61832582956
-6.818181818181818 -149171.36993833713
-6.515151515151516 -151337.6553843966
-6.212121212121211 -149775.88338596906
-5.909090909090908 -149805.53911079897
-5.6060606060606055 -149298.8303834773
-5.303030303030303 -148199.37313145972
-5.0 -148205.6756576052
-4.696969696969697 -148544.03938600718
-4.3939393939393945 -143895.94632540335
-4.09090909090909 -144524.72479963294
-3.787878787878787 -143196.3643374997
-3.4848484848484844 -143287.817193253
-3.1818181818181817 -141888.6281860109
-2.878787878787879 -141713.67720827798
-2.575757575757576 -140491.28200703813
-2.2727272727272716 -139858.56846855744
-1.9696969696969688 -137995.73444803804
-1.666666666666666 -136858.57988429358
-1.3636363636363633 -136275.28712072087
-1.0606060606060606 -134756.04422607573
-0.7575757575757578 -132746.88680604042
-0.45454545454545325 -133174.79448356366
-0.1515151515151505 -132129.68219436702
0.15151515151515227 -130120.47936843254
0.45454545454545503 -128053.12995605897
0.7575757575757578 -127902.06563409364
1.0606060606060623 -126890.9366974409
1.3636363636363633 -127966.11099563677
1.6666666666666679 -128361.01796273165
1.9696969696969688 -129050.16568496477
2.2727272727272734 -129256.65792237825
2.575757575757578 -131062.44553234178
2.878787878787879 -133080.867619531
3.1818181818181834 -134257.33800796195
3.4848484848484844 -135499.80524208065
3.787878787878789 -137236.8288420575
4.09090909090909 -138565.2012946023
4.3939393939393945 -141087.451722047
4.696969696969699 -142203.982428366
5.0 -144724.38953185698
5.3030303030303045 -145942.46257419232
5.6060606060606055 -147361.77015017992
5.90909090909091 -148754.31632941277
6.212121212121211 -150921.04116501397
6.515151515151516 -152529.86311236513
6.81818181818182 -151641.32353430567
7.121212121212121 -152755.3622164275
7.424242424242426 -154533.48206576298
7.727272727272727 -156194.3842617901
8.030303030303031 -156760.53503323818
8.333333333333336 -157507.1108875443
8.636363636363637 -158598.06483494522
8.939393939393941 -160740.3154760875
9.242424242424242 -159858.7588236307
9.545454545454547 -160266.45353528118
9.848484848484848 -159700.66156929964
10.151515151515152 -164067.49653609455
10.454545454545457 -160821.22198656018
10.757575757575758 -164016.03568371318
11.060606060606062 -162470.49244786642
11.363636363636363 -162829.57404977563
11.666666666666668 -164436.01790610084
11.969696969696969 -164663.2767483938
12.272727272727273 -163450.45341158836
12.575757575757578 -161831.347176813
12.878787878787879 -165256.14490590035
13.181818181818183 -162943.11524397988
13.484848484848484 -165905.0445214435
13.787878787878789 -167297.8067173405
14.090909090909093 -161788.95188223032
14.393939393939394 -167603.00896204446
14.696969696969699 -165986.842208583
15.0 -163724.54659108838

-15.0 -176169.74280924266
-14.696969696969697 -178265.01378511626
-14.393939393939394 -173296.26639144748
-14.09090909090909 -172502.06688009083
-13.787878787878787 -168237.6366894922
-13.484848484848484 -172144.91817138292
-13.181818181818182 -171848.6190594784
-12.878787878787879 -171251.86895662593
-12.575757575757576 -172773.08158831787
-12.272727272727273 -170432.77019126058
-11.969696969696969 -174574.86547476333
-11.666666666666666 -174910.89546643718
-11.363636363636363 -171252.9029758068
-11.06060606060606 -170891.7098921521
-10.757575757575758 -172396.79933378467
-10.454545454545453 -171554.60253835958
-10.151515151515152 -171358.60134544253
-9.848484848484848 -169483.54732240242
-9.545454545454545 -171615.39341997393
-9.242424242424242 -168024.62239280398
-8.93939393939394 -171035.21718657686
-8.636363636363637 -166654.7103601423
-8.333333333333332 -169261.9419749018
-8.030303030303031 -168286.3562217481
-7.727272727272727 -167227.12102441106
-7.424242424242424 -163661.32978092832
-7.121212121212121 -167340.49820552045
-6.818181818181818 -165743.84075958925
-6.515151515151516 -166754.8347588964
-6.212121212121211 -163818.79988295873
-5.909090909090908 -161869.26597001406
-5.6060606060606055 -161940.98206934662
-5.303030303030303 -160231.50639746795
-5.0 -160473.16059308482
-4.696969696969697 -158660.5214186237
-4.3939393939393945 -158453.70599371847
-4.09090909090909 -158090.2661608665
-3.787878787878787 -158103.11959114796
-3.4848484848484844 -155147.84297314467
-3.1818181818181817 -154491.56553041996
-2.878787878787879 -154496.39487629544
-2.575757575757576 -151864.13090837313
-2.2727272727272716 -152031.63155277108
-1.9696969696969688 -150925.8597191224
-1.666666666666666 -152332.55268810972
-1.3636363636363633 -149928.28328738073
-1.0606060606060606 -150016.99132559664
-0.7575757575757578 -149632.6419634301
-0.45454545454545325 -148573.51126570365
-0.1515151515151505 -147509.3285992673
0.15151515151515227 -149224.58945887387
0.45454545454545503 -147756.00588635975
0.7575757575757578 -147464.90009088875
1.0606060606060623 -145856.3707689955
1.3636363636363633 -146014.27641095585
1.6666666666666679 -143933.79066841773
1.9696969696969688 -143367.49600473596
2.2727272727272734 -143125.4334313341
2.575757575757578 -143753.15243485695
2.878787878787879 -143061.47738423775
3.1818181818181834 -143415.10634703143
3.4848484848484844 -142935.49582149505
3.787878787878789 -143837.6875882812
4.09090909090909 -145328.02527480738
4.3939393939393945 -145320.9984614915
4.696969696969699 -145782.82607956175
5.0 -147691.3072849709
5.3030303030303045 -147574.8361973787
5.6060606060606055 -147261.53836293507
5.90909090909091 -149107.02471922862
6.212121212121211 -149967.06314379227
6.515151515151516 -151302.83084131795
6.81818181818182 -150379.71067727002
7.121212121212121 -151485.23944580826
7.424242424242426 -151973.9395500133
7.727272727272727 -154612.80235126865
8.030303030303031 -153440.88159619775
8.333333333333336 -156226.61840416724
8.636363636363637 -155025.2519019782
8.939393939393941 -155615.16526977543
9.242424242424242 -155478.8309404114
9.545454545454547 -156771.22974755752
9.848484848484848 -157073.69076959416
10.151515151515152 -156915.4970260242
10.454545454545457 -159858.03701585453
10.757575757575758 -154794.25766228023
11.060606060606062 -155330.31623544072
11.363636363636363 -158117.6637663928
11.666666666666668 -161517.77364927862
11.969696969696969 -161492.6881590403
12.272727272727273 -161594.27580310692
12.575757575757578 -157046.78075915252
12.878787878787879 -157540.24678635364
13.181818181818183 -159044.33758809324
