s_d_bin lambda_cond_mean
-15.0 170542.66847245424
-14.696969696969697 163053.0846857859
-14.393939393939394 154634.20493478535
-14.09090909090909 167552.14989944999
-13.787878787878787 167265.89778492638
-13.484848484848484 165805.06390517188
-13.181818181818182 170046.81064306264
-12.878787878787879 161408.60351484866
-12.575757575757576 165943.61529299023
-12.272727272727273 167896.143045275
-11.969696969696969 163085.18723745298
-11.666666666666666 163562.54121271565
-11.363636363636363 161663.0916039473
-11.06060606060606 163988.58486478022
-10.757575757575758 162310.59642983836
-10.454545454545453 158855.54084378085
-10.151515151515152 162094.1357045865
-9.848484848484848 161400.3978503666
-9.545454545454545 160913.51431795163
-9.242424242424242 164553.7393714626
-8.93939393939394 161637.96055839103
-8.636363636363637 163365.96888342427
-8.333333333333332 162186.49777705636
-8.030303030303031 161849.61105544414
-7.727272727272727 159487.2432469457
-7.424242424242424 158421.0583538027
-7.121212121212121 161585.8324871388
-6.818181818181818 161232.02197493473
-6.515151515151516 158977.73609903365
-6.212121212121211 160787.92368886858
-5.909090909090908 158850.54078764876
-5.6060606060606055 161376.40389949258
-5.303030303030303 158871.67219571915
-5.0 155628.76584077746
-4.696969696969697 153610.92152141972
-4.3939393939393945 157444.42015314073
-4.09090909090909 153389.1590056391
-3.787878787878787 154596.94940164444
-3.4848484848484844 155877.45464098023
-3.1818181818181817 153284.22275612046
-2.878787878787879 150917.08889359553
-2.575757575757576 153569.95172633423
-2.2727272727272716 150765.94887491208
-1.9696969696969688 151721.22345365415
-1.666666666666666 150366.7093720605
-1.3636363636363633 148996.14138587491
-1.0606060606060606 146589.6714946858
-0.7575757575757578 146589.23937524366
-0.45454545454545325 144777.17118832128
-0.1515151515151505 144405.27266743244
0.15151515151515227 144289.07981880955
0.45454545454545503 145687.80794746592
0.7575757575757578 145069.94021142498
1.0606060606060623 144345.60573001596
1.3636363636363633 145693.5309676314
1.6666666666666679 146176.8967757046
1.9696969696969688 148503.36810389627
2.2727272727272734 149894.83273578162
2.575757575757578 151573.69719581332
2.878787878787879 153627.6450293252
3.1818181818181834 154057.36519297835
3.4848484848484844 157596.75540630665
3.787878787878789 156890.6251821998
4.09090909090909 160690.06110123626
4.3939393939393945 160713.70852931234
4.696969696969699 162649.82087491464
5.0 165573.41366232923
5.3030303030303045 164274.95374099433
5.6060606060606055 166126.32944223197
5.90909090909091 167236.13977658038
6.212121212121211 170198.59447820587
6.515151515151516 170140.33297775852
6.81818181818182 169409.0247742183
7.121212121212121 172180.3795040733
7.424242424242426 170226.43703879314
7.727272727272727 172787.86291907186
8.030303030303031 176344.40131415808
8.333333333333336 174173.05643326213
8.636363636363637 176132.40135539742
8.939393939393941 180138.11053973399
9.242424242424242 176333.88020158472
