2.000000e+00 -1.862027e+00 9.158498e+00
5.000000e+00 -1.555922e+00 1.131462e+01
1.000000e+01 -1.377361e+00 1.027821e+01
2.000000e+01 -1.132072e+00 7.773321e+00
5.000000e+01 -9.390013e-01 5.627964e+00
1.000000e+02 -8.145786e-01 4.490459e+00
1.500000e+02 -7.266997e-01 3.928264e+00
2.000000e+02 -6.477131e-01 3.572583e+00
2.500000e+02 -5.711431e-01 3.305691e+00
3.000000e+02 -4.921590e-01 3.100212e+00
3.500000e+02 -4.120011e-01 2.942171e+00
4.000000e+02 -3.384110e-01 2.823264e+00
