0.000000e+00 9.628910e+04 
4.978358e-03 1.787756e+03 
9.956715e-03 6.910239e+02 
1.493507e-02 4.076985e+02 
1.991343e-02 2.847255e+02 
2.489179e-02 2.128228e+02 
2.987015e-02 1.696182e+02 
3.484850e-02 1.414166e+02 
3.982686e-02 1.154378e+02 
4.480522e-02 1.000101e+02 
4.978358e-02 8.772520e+01 
5.476194e-02 7.543451e+01 
5.974029e-02 6.757858e+01 
6.471865e-02 5.985109e+01 
6.969701e-02 5.360877e+01 
7.467537e-02 4.798608e+01 
7.965372e-02 4.350407e+01 
8.463208e-02 4.015545e+01 
8.961044e-02 3.623180e+01 
9.458880e-02 3.360911e+01 
9.956715e-02 3.035968e+01 
1.045455e-01 2.785582e+01 
1.095239e-01 2.578253e+01 
1.145022e-01 2.403982e+01 
1.194806e-01 2.170240e+01 
1.244589e-01 2.017732e+01 
1.294373e-01 1.871865e+01 
1.344157e-01 1.770624e+01 
1.393940e-01 1.596525e+01 
1.443724e-01 1.514239e+01 
1.493507e-01 1.395859e+01 
1.543291e-01 1.297846e+01 
1.593074e-01 1.220702e+01 
1.642858e-01 1.121199e+01 
1.692642e-01 1.061207e+01 
1.742425e-01 9.706096e+00 
1.792209e-01 9.104866e+00 
1.841992e-01 8.476406e+00 
1.891776e-01 7.921605e+00 
1.941560e-01 7.449192e+00 
1.991343e-01 6.794433e+00 
2.041127e-01 6.497696e+00 
2.090910e-01 6.008067e+00 
2.140694e-01 5.548397e+00 
2.190477e-01 5.226088e+00 
2.240261e-01 4.934037e+00 
2.290045e-01 4.608366e+00 
2.339828e-01 4.277543e+00 
2.389612e-01 4.028148e+00 
2.439395e-01 3.788032e+00 
2.489179e-01 3.574106e+00 
2.538962e-01 3.276249e+00 
2.588746e-01 3.084456e+00 
2.638530e-01 2.825346e+00 
2.688313e-01 2.686743e+00 
2.738097e-01 2.512520e+00 
2.787880e-01 2.369702e+00 
2.837664e-01 2.188802e+00 
2.887447e-01 2.060984e+00 
2.937231e-01 1.922297e+00 
2.987015e-01 1.800944e+00 
3.036798e-01 1.684152e+00 
3.086582e-01 1.578011e+00 
3.136365e-01 1.472017e+00 
3.186149e-01 1.369956e+00 
3.235933e-01 1.280205e+00 
3.285716e-01 1.214368e+00 
3.335500e-01 1.129304e+00 
3.385283e-01 1.046784e+00 
3.435067e-01 9.767447e-01 
3.484850e-01 9.046089e-01 
3.534634e-01 8.375923e-01 
3.584418e-01 7.912883e-01 
3.634201e-01 7.338731e-01 
3.683985e-01 6.956458e-01 
3.733768e-01 6.462992e-01 
3.783552e-01 6.038413e-01 
3.833335e-01 5.640456e-01 
3.883119e-01 5.259087e-01 
3.932903e-01 4.919648e-01 
3.982686e-01 4.578142e-01 
4.032470e-01 4.319598e-01 
4.082253e-01 4.024855e-01 
4.132037e-01 3.721149e-01 
4.181821e-01 3.545556e-01 
4.231604e-01 3.269994e-01 
4.281388e-01 3.090972e-01 
4.331171e-01 2.879866e-01 
4.380955e-01 2.726321e-01 
4.430738e-01 2.556888e-01 
4.480522e-01 2.399252e-01 
4.530306e-01 2.241222e-01 
4.580089e-01 2.128028e-01 
4.629873e-01 1.980368e-01 
4.679656e-01 1.855330e-01 
4.729440e-01 1.747008e-01 
4.779223e-01 1.669521e-01 
4.829007e-01 1.574071e-01 
